# sensor:magnetometer
# Requested Sample Rate: 25 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
11:51:50:773,-23.69,6.22,-45.32,51.52
11:51:50:813,-23.99,5.80,-45.25,51.54
11:51:50:853,-23.58,6.37,-45.10,51.29
11:51:50:893,-23.72,6.09,-45.48,51.65
11:51:50:933,-23.47,6.10,-45.74,51.77
11:51:50:973,-23.31,6.28,-45.32,51.35
11:51:51:013,-23.28,6.28,-45.55,51.54
11:51:51:053,-23.88,5.80,-45.87,52.04
11:51:51:093,-23.83,6.14,-45.85,52.03
11:51:51:133,-23.62,6.22,-45.91,52.00
11:51:51:173,-23.35,6.26,-45.97,51.94
11:51:51:213,-23.58,6.00,-45.66,51.74
11:51:51:253,-23.42,6.38,-45.60,51.66
11:51:51:293,-23.79,5.94,-45.62,51.79
11:51:51:333,-23.62,5.95,-45.25,51.39
11:51:51:373,-23.50,5.75,-45.80,51.79
11:51:51:413,-23.70,6.26,-45.80,51.95
11:51:51:453,-23.63,6.01,-45.54,51.66
11:51:51:493,-23.79,5.89,-45.77,51.92
11:51:51:533,-23.59,6.04,-45.85,51.92
11:51:51:573,-23.68,5.84,-45.59,51.71
11:51:51:613,-23.59,6.19,-45.58,51.70
11:51:51:653,-23.70,5.98,-45.36,51.53
11:51:51:693,-23.50,6.23,-45.84,51.88
11:51:51:733,-23.44,6.20,-45.49,51.55
11:51:51:773,-23.33,6.30,-45.63,51.63
11:51:51:813,-24.06,5.81,-45.52,51.81
11:51:51:853,-23.47,6.34,-45.41,51.51
11:51:51:893,-24.01,6.01,-45.81,52.07
11:51:51:933,-23.64,6.28,-46.06,52.15
11:51:51:973,-23.97,6.04,-45.51,51.79
11:51:52:013,-23.62,5.71,-45.68,51.74
11:51:52:053,-23.70,5.59,-45.84,51.90
11:51:52:093,-23.38,5.99,-45.47,51.48
11:51:52:133,-23.75,5.60,-45.64,51.76
11:51:52:173,-23.75,6.31,-45.63,51.83
11:51:52:213,-23.89,5.86,-45.41,51.64
11:51:52:253,-24.09,5.93,-45.20,51.56
11:51:52:293,-23.61,5.64,-45.63,51.68
11:51:52:333,-23.72,5.97,-46.23,52.30
11:51:52:373,-23.72,5.97,-45.46,51.62
11:51:52:413,-23.61,5.72,-45.84,51.87
11:51:52:453,-23.85,5.86,-45.52,51.72
11:51:52:493,-23.53,6.55,-45.84,51.94
11:51:52:533,-23.45,6.62,-45.40,51.52
11:51:52:573,-23.42,6.38,-45.99,52.01
11:51:52:613,-23.44,6.26,-45.53,51.59
11:51:52:653,-23.70,6.31,-45.97,52.10
11:51:52:693,-23.66,6.11,-46.16,52.23
11:51:52:733,-23.80,6.03,-45.55,51.75
11:51:52:773,-23.81,6.15,-46.03,52.19
11:51:52:813,-23.63,6.50,-46.15,52.26
11:51:52:853,-23.48,6.44,-45.95,52.00
11:51:52:893,-23.57,5.84,-46.06,52.07
11:51:52:933,-23.47,6.23,-45.52,51.59
11:51:52:973,-23.96,6.03,-45.84,52.07
11:51:53:013,-23.51,5.90,-45.43,51.49
11:51:53:053,-23.22,6.53,-46.04,51.98
11:51:53:093,-23.57,6.21,-45.38,51.52
11:51:53:133,-23.81,5.64,-45.57,51.72
11:51:53:173,-23.62,5.98,-46.23,52.25
11:51:53:213,-23.74,5.90,-45.80,51.92
11:51:53:253,-23.68,6.47,-45.77,51.94
11:51:53:293,-23.59,5.97,-45.65,51.73
11:51:53:333,-23.57,6.14,-46.01,52.06
11:51:53:373,-23.55,5.94,-45.68,51.73
11:51:53:413,-23.50,6.10,-45.75,51.79
11:51:53:453,-24.22,5.62,-45.49,51.84
11:51:53:493,-23.57,5.97,-45.53,51.62
11:51:53:533,-23.67,6.04,-45.54,51.68
11:51:53:573,-23.62,5.77,-45.75,51.81
11:51:53:613,-23.90,6.08,-45.74,51.96
11:51:53:653,-23.99,6.21,-45.58,51.88
11:51:53:693,-23.56,5.89,-45.59,51.66
11:51:53:733,-23.80,5.80,-45.43,51.62
11:51:53:773,-23.94,6.14,-45.26,51.57
11:51:53:813,-23.45,6.19,-45.40,51.47
11:51:53:853,-23.64,6.23,-45.37,51.54
11:51:53:893,-23.66,5.87,-45.34,51.47
11:51:53:933,-23.44,6.25,-45.59,51.64
11:51:53:973,-23.86,5.89,-45.53,51.74
11:51:54:013,-23.47,6.19,-45.98,52.00
11:51:54:053,-23.63,6.16,-45.57,51.70
11:51:54:093,-23.72,5.95,-46.04,52.13
11:51:54:133,-23.86,5.97,-45.62,51.83
11:51:54:173,-23.61,6.06,-45.95,52.01
11:51:54:213,-23.34,6.31,-45.81,51.80
11:51:54:253,-23.45,5.83,-45.30,51.34
11:51:54:293,-23.90,5.62,-45.64,51.83
11:51:54:333,-23.81,5.44,-45.38,51.54
11:51:54:373,-23.55,5.50,-45.21,51.27
11:51:54:413,-23.70,6.03,-46.06,52.15
11:51:54:453,-23.48,5.69,-45.16,51.22
11:51:54:493,-23.55,6.23,-45.05,51.22
11:51:54:533,-23.16,6.36,-46.29,52.14
11:51:54:573,-23.41,6.08,-45.81,51.80
11:51:54:613,-23.57,6.09,-45.74,51.81
11:51:54:653,-23.58,5.88,-45.71,51.77
11:51:54:693,-23.86,5.83,-46.08,52.22
11:51:54:733,-23.59,6.14,-46.18,52.22
11:51:54:773,-23.53,5.82,-46.02,52.01
11:51:54:813,-23.38,5.93,-45.46,51.46
11:51:54:853,-23.80,5.92,-46.20,52.31
11:51:54:893,-23.55,6.12,-45.75,51.82
11:51:54:933,-23.85,6.08,-45.26,51.52
11:51:54:973,-23.59,6.05,-45.37,51.50
11:51:55:013,-23.70,6.10,-46.06,52.16
11:51:55:053,-23.78,6.03,-46.10,52.22
11:51:55:093,-23.89,5.88,-45.66,51.87
11:51:55:133,-23.29,6.21,-45.37,51.38
11:51:55:173,-23.67,6.06,-45.90,51.99
11:51:55:213,-23.94,5.90,-45.90,52.10
11:51:55:253,-23.64,6.14,-46.14,52.21
11:51:55:293,-23.28,6.32,-45.74,51.71
11:51:55:333,-23.77,5.75,-45.57,51.71
11:51:55:373,-23.73,5.88,-45.44,51.60
11:51:55:413,-23.72,5.76,-45.74,51.84
11:51:55:453,-23.72,5.67,-45.51,51.63
11:51:55:493,-23.78,5.83,-45.79,51.92
11:51:55:533,-23.56,5.95,-45.98,52.01
11:51:55:573,-23.73,6.09,-45.43,51.62
11:51:55:613,-23.86,6.10,-45.82,52.02
11:51:55:653,-23.61,6.03,-45.51,51.62
11:51:55:693,-23.74,6.17,-45.44,51.64
11:51:55:733,-23.42,6.16,-45.91,51.91
11:51:55:773,-23.38,5.89,-45.64,51.62
11:51:55:813,-23.53,6.11,-45.76,51.82
11:51:55:853,-23.62,5.87,-45.64,51.72
11:51:55:893,-23.50,6.25,-46.13,52.14
11:51:55:933,-23.62,5.61,-45.95,51.96
11:51:55:973,-23.79,6.06,-45.85,52.01
11:51:56:013,-23.56,5.84,-45.60,51.66
11:51:56:053,-23.53,5.77,-45.68,51.71
11:51:56:093,-23.58,5.80,-45.87,51.90
11:51:56:133,-23.67,6.04,-45.57,51.70
11:51:56:173,-23.40,6.15,-45.53,51.56
11:51:56:213,-23.69,5.87,-46.03,52.10
11:51:56:253,-23.69,5.67,-45.41,51.53
11:51:56:293,-23.80,5.72,-45.96,52.07
11:51:56:333,-23.86,5.86,-45.69,51.88
11:51:56:373,-24.01,5.48,-45.87,52.06
11:51:56:413,-23.62,5.94,-45.35,51.47
11:51:56:453,-23.79,5.81,-45.82,51.96
11:51:56:493,-23.44,6.27,-45.80,51.83
11:51:56:533,-23.09,6.14,-45.49,51.39
11:51:56:573,-23.68,5.77,-45.58,51.69
11:51:56:613,-23.83,6.11,-45.55,51.77
11:51:56:653,-24.05,5.89,-45.87,52.13
11:51:56:693,-23.63,6.16,-45.26,51.43
11:51:56:733,-23.91,5.94,-45.70,51.92
11:51:56:773,-23.39,6.10,-45.07,51.14
11:51:56:813,-23.52,6.09,-45.82,51.87
11:51:56:853,-23.88,5.94,-45.35,51.59
11:51:56:893,-23.91,6.10,-46.09,52.28
11:51:56:933,-23.53,5.98,-45.68,51.73
11:51:56:973,-23.56,5.93,-45.51,51.58
11:51:57:013,-23.66,5.75,-45.73,51.80
11:51:57:053,-23.46,6.14,-45.73,51.76
11:51:57:093,-23.45,6.00,-45.79,51.79
11:51:57:133,-23.67,5.78,-45.57,51.67
11:51:57:173,-23.74,5.75,-45.23,51.40
11:51:57:213,-23.68,5.94,-45.36,51.51
11:51:57:253,-23.56,6.28,-45.85,51.93
11:51:57:293,-23.46,6.33,-45.81,51.86
11:51:57:333,-23.52,5.62,-45.74,51.74
11:51:57:373,-23.75,5.92,-45.90,52.02
11:51:57:413,-23.75,5.87,-45.86,51.98
11:51:57:453,-23.80,5.99,-45.31,51.53
11:51:57:493,-23.64,5.80,-45.18,51.32
11:51:57:533,-24.12,5.62,-44.97,51.34
11:51:57:573,-23.83,6.00,-45.58,51.78
11:51:57:613,-23.83,6.09,-45.09,51.36
11:51:57:653,-23.61,6.15,-45.66,51.77
11:51:57:693,-23.68,5.94,-45.44,51.59
11:51:57:733,-23.94,5.76,-45.77,51.98
11:51:57:773,-23.73,6.27,-45.76,51.93
11:51:57:813,-23.58,6.48,-46.25,52.32
11:51:57:853,-22.79,6.99,-46.29,52.06
11:51:57:893,-23.45,6.31,-46.13,52.13
11:51:57:933,-23.61,6.27,-45.81,51.92
11:51:57:973,-23.51,6.66,-45.68,51.80
11:51:58:013,-23.75,6.26,-46.19,52.31
11:51:58:053,-23.67,6.03,-45.57,51.70
11:51:58:093,-23.79,5.82,-45.74,51.88
11:51:58:133,-23.48,6.00,-45.34,51.41
11:51:58:173,-23.25,6.23,-45.85,51.78
11:51:58:213,-23.52,6.03,-45.46,51.54
11:51:58:253,-23.45,6.17,-45.62,51.66
11:51:58:293,-23.73,5.81,-45.74,51.85
11:51:58:333,-23.48,6.08,-45.97,51.98
11:51:58:373,-23.63,5.84,-45.73,51.80
11:51:58:413,-23.68,5.65,-45.57,51.66
11:51:58:453,-23.72,5.89,-45.34,51.50
11:51:58:493,-23.45,6.31,-45.44,51.53
11:51:58:533,-23.47,6.00,-45.63,51.66
11:51:58:573,-23.41,5.98,-45.69,51.68
11:51:58:613,-23.44,6.12,-45.55,51.59
11:51:58:653,-23.44,6.08,-45.46,51.50
11:51:58:693,-23.64,5.78,-45.76,51.83
11:51:58:733,-23.79,5.78,-45.99,52.10
11:51:58:773,-23.53,5.92,-45.62,51.67
11:51:58:813,-23.67,5.83,-45.48,51.60
11:51:58:853,-23.39,5.92,-45.77,51.74
11:51:58:893,-23.52,5.88,-45.49,51.55
11:51:58:933,-23.36,5.97,-45.58,51.56
11:51:58:973,-23.63,5.98,-45.64,51.74
11:51:59:013,-23.70,6.20,-45.70,51.85
11:51:59:053,-23.55,5.90,-45.92,51.94
11:51:59:093,-23.79,5.81,-45.51,51.68
11:51:59:133,-23.70,6.08,-45.87,51.99
11:51:59:173,-23.80,6.33,-45.62,51.84
11:51:59:213,-23.59,6.12,-45.66,51.76
11:51:59:253,-23.25,6.58,-45.82,51.80
11:51:59:293,-23.45,6.15,-45.92,51.93
11:51:59:333,-23.59,5.82,-45.90,51.93
11:51:59:373,-23.83,5.90,-45.49,51.69
11:51:59:413,-23.40,6.16,-45.96,51.94
11:51:59:453,-23.39,6.21,-45.63,51.65
11:51:59:493,-23.61,5.76,-46.13,52.14
11:51:59:533,-23.46,6.05,-45.59,51.63
11:51:59:573,-23.94,5.77,-45.41,51.65
11:51:59:613,-23.50,5.88,-45.80,51.81
11:51:59:653,-23.95,5.70,-45.77,51.97
11:51:59:693,-23.70,5.86,-45.36,51.51
11:51:59:733,-23.66,6.08,-45.52,51.66
11:51:59:773,-23.47,6.38,-45.68,51.75
11:51:59:813,-23.63,5.72,-45.38,51.49
11:51:59:853,-23.79,6.32,-45.58,51.80
11:51:59:893,-23.64,6.15,-46.02,52.10
11:51:59:933,-23.64,6.55,-46.19,52.30
11:51:59:973,-23.51,6.00,-45.81,51.84
11:52:00:013,-23.34,6.65,-46.02,52.02
11:52:00:053,-23.20,6.48,-45.81,51.76
11:52:00:093,-23.48,6.56,-46.06,52.11
11:52:00:133,-23.57,5.71,-46.01,52.01
11:52:00:173,-23.62,5.92,-45.35,51.47
11:52:00:213,-23.64,5.97,-45.75,51.84
11:52:00:253,-23.52,6.04,-45.49,51.57
11:52:00:293,-23.38,5.95,-45.21,51.25
11:52:00:333,-23.41,5.75,-45.71,51.68
11:52:00:373,-23.57,6.34,-46.06,52.12
11:52:00:413,-24.09,5.72,-46.20,52.42
11:52:00:453,-23.73,5.83,-45.75,51.87
11:52:00:493,-23.91,5.92,-45.70,51.92
11:52:00:533,-23.62,6.38,-45.30,51.48
11:52:00:573,-23.27,6.47,-45.63,51.62
11:52:00:613,-23.12,6.19,-46.07,51.91
11:52:00:653,-23.46,6.03,-46.26,52.22
11:52:00:693,-23.25,6.56,-45.85,51.82
11:52:00:733,-23.52,5.94,-45.14,51.25
11:52:00:773,-23.81,5.95,-45.63,51.81
11:52:00:813,-23.56,6.25,-45.40,51.52
11:52:00:853,-23.44,6.04,-45.66,51.68
11:52:00:893,-23.40,5.83,-45.49,51.49
11:52:00:933,-23.59,6.09,-46.16,52.20
11:52:00:973,-23.51,5.99,-45.55,51.61
11:52:01:013,-23.64,5.66,-45.93,51.97
11:52:01:053,-23.75,6.17,-45.62,51.80
11:52:01:093,-23.57,6.36,-45.64,51.76
11:52:01:133,-23.85,5.94,-45.80,51.98
11:52:01:173,-23.89,6.22,-45.77,52.01
11:52:01:213,-23.59,6.27,-45.92,52.01
11:52:01:253,-23.64,6.10,-46.13,52.19
11:52:01:293,-23.40,6.03,-45.76,51.75
11:52:01:333,-23.55,6.05,-45.76,51.82
11:52:01:373,-23.70,5.90,-45.74,51.85
11:52:01:413,-23.68,6.25,-45.66,51.82
11:52:01:453,-23.59,6.01,-45.86,51.92
11:52:01:493,-23.73,5.59,-45.68,51.78
11:52:01:533,-23.95,5.60,-45.84,52.02
11:52:01:573,-23.63,6.08,-45.92,52.00
11:52:01:613,-23.62,6.23,-45.71,51.83
11:52:01:653,-23.68,5.90,-45.70,51.81
11:52:01:693,-23.62,6.16,-46.23,52.27
11:52:01:733,-23.62,5.78,-45.44,51.54
11:52:01:773,-23.61,5.94,-45.62,51.70
11:52:01:813,-23.77,5.89,-45.80,51.93
11:52:01:853,-23.55,5.87,-45.71,51.75
11:52:01:893,-23.90,5.67,-45.51,51.71
11:52:01:933,-23.57,5.81,-45.95,51.96
11:52:01:973,-23.61,6.10,-45.24,51.39
11:52:02:013,-23.63,6.56,-45.74,51.90
11:52:02:053,-24.17,5.76,-45.31,51.68
11:52:02:093,-23.46,5.66,-45.73,51.70
11:52:02:133,-23.88,6.10,-45.36,51.62
11:52:02:173,-23.72,5.71,-45.24,51.40
11:52:02:213,-23.66,5.39,-45.79,51.82
11:52:02:253,-23.56,5.82,-45.74,51.78
11:52:02:293,-23.41,6.21,-45.58,51.62
11:52:02:333,-23.58,6.16,-45.68,51.77
11:52:02:373,-23.99,5.83,-45.53,51.79
11:52:02:413,-23.88,5.75,-45.48,51.69
11:52:02:453,-23.96,5.87,-45.51,51.76
11:52:02:493,-23.56,6.11,-45.51,51.61
11:52:02:533,-23.69,6.14,-45.85,51.97
11:52:02:573,-23.57,6.05,-45.92,51.97
11:52:02:613,-23.57,5.78,-45.57,51.63
11:52:02:653,-23.44,5.89,-45.54,51.56
11:52:02:693,-23.51,5.78,-45.75,51.76
11:52:02:733,-23.75,5.88,-45.80,51.93
11:52:02:773,-23.72,6.25,-45.64,51.81
11:52:02:813,-23.67,6.14,-45.43,51.59
11:52:02:853,-23.50,5.80,-45.73,51.74
11:52:02:893,-23.58,6.06,-45.95,52.00
11:52:02:933,-23.80,5.80,-45.62,51.78
11:52:02:973,-23.79,5.61,-45.69,51.82
11:52:03:013,-23.38,6.04,-46.20,52.13
