# sensor:magnetometer
# Requested Sample Rate: 50 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:01:19:540,-23.34,6.01,-45.81,51.76
12:01:19:560,-23.79,5.40,-46.47,52.48
12:01:19:580,-23.96,5.66,-46.46,52.58
12:01:19:600,-23.18,5.49,-45.41,51.28
12:01:19:620,-23.53,5.90,-45.40,51.47
12:01:19:640,-23.51,6.19,-45.16,51.29
12:01:19:660,-23.46,5.55,-45.30,51.31
12:01:19:680,-23.30,6.65,-46.12,52.09
12:01:19:700,-23.63,6.06,-46.02,52.09
12:01:19:720,-23.23,6.30,-45.91,51.83
12:01:19:740,-23.64,5.88,-46.03,52.08
12:01:19:760,-23.63,5.98,-45.70,51.80
12:01:19:780,-23.35,6.09,-46.45,52.34
12:01:19:800,-23.64,5.88,-45.92,51.98
12:01:19:820,-23.74,5.87,-45.92,52.03
12:01:19:840,-23.57,5.53,-45.73,51.74
12:01:19:860,-24.07,5.20,-45.62,51.84
12:01:19:880,-23.34,6.01,-45.81,51.76
12:01:19:900,-23.31,6.21,-45.27,51.30
12:01:19:920,-23.72,6.15,-46.02,52.13
12:01:19:940,-23.11,6.49,-45.70,51.62
12:01:19:960,-23.78,5.32,-45.84,51.91
12:01:19:980,-23.64,5.80,-45.60,51.69
12:01:20:000,-23.46,5.64,-45.30,51.32
12:01:20:020,-23.47,5.45,-45.30,51.31
12:01:20:040,-22.84,6.25,-45.70,51.47
12:01:20:060,-23.94,5.86,-45.92,52.11
12:01:20:080,-23.25,5.84,-45.51,51.44
12:01:20:100,-23.35,6.00,-46.24,52.15
12:01:20:120,-23.53,5.90,-45.60,51.66
12:01:20:140,-23.86,5.50,-45.71,51.86
12:01:20:160,-23.96,6.59,-45.69,52.01
12:01:20:180,-23.07,6.95,-45.58,51.56
12:01:20:200,-23.80,6.15,-45.38,51.61
12:01:20:220,-24.06,5.31,-45.30,51.56
12:01:20:240,-23.91,5.95,-45.49,51.74
12:01:20:260,-23.34,5.83,-45.29,51.28
12:01:20:280,-23.79,6.25,-45.16,51.43
12:01:20:300,-23.77,5.51,-45.62,51.73
12:01:20:320,-23.38,6.56,-45.16,51.28
12:01:20:340,-23.72,6.25,-46.02,52.15
12:01:20:360,-23.33,6.28,-46.02,51.97
12:01:20:380,-23.23,6.47,-46.54,52.42
12:01:20:400,-23.64,5.80,-45.82,51.89
12:01:20:420,-23.16,6.03,-46.03,51.88
12:01:20:440,-23.61,6.26,-45.80,51.90
12:01:20:460,-23.83,5.70,-44.97,51.21
12:01:20:480,-23.63,5.98,-45.60,51.71
12:01:20:500,-23.85,5.67,-46.14,52.25
12:01:20:520,-23.85,5.69,-45.82,51.97
12:01:20:540,-23.68,6.53,-45.58,51.78
12:01:20:560,-23.39,5.37,-45.52,51.46
12:01:20:580,-24.33,5.72,-45.92,52.28
12:01:20:600,-23.36,5.82,-46.03,51.95
12:01:20:620,-23.25,5.92,-46.03,51.91
12:01:20:640,-23.16,6.11,-46.24,52.07
12:01:20:660,-23.66,5.53,-45.40,51.49
12:01:20:680,-23.57,5.44,-45.62,51.63
12:01:20:700,-23.86,5.40,-45.62,51.76
12:01:20:720,-24.23,5.73,-45.71,52.05
12:01:20:740,-23.24,6.03,-45.49,51.44
12:01:20:760,-23.74,5.97,-46.13,52.22
12:01:20:780,-23.52,6.34,-46.45,52.45
12:01:20:800,-23.63,5.89,-45.49,51.60
12:01:20:820,-23.63,5.98,-45.70,51.80
12:01:20:840,-23.13,6.31,-45.91,51.79
12:01:20:860,-24.05,5.66,-45.82,52.06
12:01:20:880,-23.23,6.11,-45.60,51.54
12:01:20:900,-23.25,5.84,-45.51,51.44
12:01:20:920,-24.31,5.73,-45.49,51.90
12:01:20:940,-23.36,5.82,-45.82,51.76
12:01:20:960,-23.44,6.00,-45.60,51.62
12:01:20:980,-23.30,6.39,-45.38,51.42
12:01:21:000,-23.91,6.12,-45.91,52.12
12:01:21:020,-23.31,6.47,-46.23,52.17
12:01:21:040,-23.36,5.39,-44.55,50.60
12:01:21:060,-23.55,5.72,-45.19,51.28
12:01:21:080,-23.70,6.33,-46.12,52.24
12:01:21:100,-24.01,5.86,-45.29,51.59
12:01:21:120,-23.22,6.39,-45.80,51.74
12:01:21:140,-23.09,6.50,-45.05,51.04
12:01:21:160,-23.23,6.11,-45.60,51.54
12:01:21:180,-23.55,5.98,-46.13,52.13
12:01:21:200,-23.69,5.32,-46.15,52.15
12:01:21:220,-23.89,5.31,-46.04,52.14
12:01:21:240,-23.45,5.73,-45.29,51.32
12:01:21:260,-23.94,5.67,-45.60,51.82
12:01:21:280,-23.77,5.77,-46.67,52.69
12:01:21:300,-23.86,5.40,-45.73,51.86
12:01:21:320,-24.05,5.58,-45.71,51.95
12:01:21:340,-23.40,5.54,-46.47,52.32
12:01:21:360,-23.55,5.98,-46.24,52.23
12:01:21:380,-23.91,5.88,-44.86,51.17
12:01:21:400,-23.53,5.82,-45.18,51.27
12:01:21:420,-23.57,5.44,-45.30,51.35
12:01:21:440,-23.42,6.27,-45.91,51.92
12:01:21:460,-23.95,5.66,-46.03,52.20
12:01:21:480,-23.64,5.88,-45.81,51.89
12:01:21:500,-23.07,5.94,-46.14,51.93
12:01:21:520,-23.57,5.71,-46.14,52.13
12:01:21:540,-22.89,6.97,-46.10,51.94
12:01:21:560,-23.78,5.23,-45.41,51.52
12:01:21:580,-23.39,5.54,-46.25,52.12
12:01:21:600,-23.67,6.44,-45.05,51.30
12:01:21:620,-23.81,6.15,-45.70,51.90
12:01:21:640,-23.63,6.23,-46.54,52.57
12:01:21:660,-23.67,5.70,-46.14,52.17
12:01:21:680,-23.39,5.45,-45.84,51.75
12:01:21:700,-24.02,5.94,-45.81,52.07
12:01:21:720,-23.30,6.65,-46.12,52.09
12:01:21:740,-23.85,5.59,-45.82,51.96
12:01:21:760,-23.57,5.61,-45.93,51.93
12:01:21:780,-23.40,6.47,-45.80,51.84
12:01:21:800,-23.68,5.33,-45.62,51.67
12:01:21:820,-23.67,5.61,-45.93,51.98
12:01:21:840,-23.67,6.54,-45.05,51.31
12:01:21:860,-23.79,5.23,-45.84,51.91
12:01:21:880,-23.46,5.72,-45.93,51.89
12:01:21:900,-23.48,5.36,-45.73,51.68
12:01:21:920,-23.56,5.88,-46.56,52.51
12:01:21:940,-23.42,6.01,-45.07,51.15
12:01:21:960,-23.58,5.34,-45.52,51.54
12:01:21:980,-23.74,5.70,-45.60,51.73
12:01:22:000,-23.23,6.12,-45.29,51.26
12:01:22:020,-23.95,5.67,-45.82,52.01
12:01:22:040,-23.16,6.01,-46.35,52.16
12:01:22:060,-23.84,5.87,-45.81,51.97
12:01:22:080,-23.73,5.71,-44.97,51.17
12:01:22:100,-23.00,5.76,-46.46,52.16
12:01:22:120,-23.57,5.70,-46.25,52.22
12:01:22:140,-23.33,6.03,-45.07,51.10
12:01:22:160,-23.63,6.06,-46.13,52.18
12:01:22:180,-23.53,5.99,-45.92,51.95
12:01:22:200,-23.52,6.26,-46.13,52.16
12:01:22:220,-23.83,5.87,-45.60,51.79
12:01:22:240,-23.42,5.92,-45.07,51.13
12:01:22:260,-23.17,5.84,-46.14,51.96
12:01:22:280,-23.39,5.37,-45.30,51.26
12:01:22:300,-23.85,5.59,-45.71,51.86
12:01:22:320,-23.45,5.73,-45.40,51.42
12:01:22:340,-23.44,6.17,-46.56,52.49
12:01:22:360,-24.12,5.75,-45.49,51.81
12:01:22:380,-23.12,6.39,-45.80,51.70
12:01:22:400,-23.46,5.55,-45.40,51.40
12:01:22:420,-23.61,6.26,-45.80,51.90
12:01:22:440,-23.19,6.40,-45.05,51.08
12:01:22:460,-23.17,5.75,-45.82,51.67
12:01:22:480,-23.63,5.81,-45.40,51.51
12:01:22:500,-23.78,5.25,-45.30,51.43
12:01:22:520,-23.14,6.12,-45.70,51.59
12:01:22:540,-23.11,6.58,-46.12,52.00
12:01:22:560,-23.83,5.70,-45.08,51.31
12:01:22:580,-23.68,5.33,-45.73,51.77
12:01:22:600,-23.61,6.26,-45.70,51.82
12:01:22:620,-23.41,6.37,-46.02,52.02
12:01:22:640,-23.84,5.69,-45.40,51.59
12:01:22:660,-23.23,6.21,-45.70,51.64
12:01:22:680,-23.03,6.32,-45.81,51.66
12:01:22:700,-23.85,5.59,-45.71,51.86
12:01:22:720,-23.27,5.75,-45.62,51.53
12:01:22:740,-23.55,5.81,-45.49,51.55
12:01:22:760,-23.63,5.81,-45.40,51.51
12:01:22:780,-22.84,6.33,-45.91,51.67
12:01:22:800,-23.83,5.70,-44.97,51.21
12:01:22:820,-23.63,5.89,-45.60,51.70
12:01:22:840,-23.45,5.90,-46.14,52.09
12:01:22:860,-23.59,6.44,-45.69,51.82
12:01:22:880,-23.45,5.90,-45.71,51.71
12:01:22:900,-22.91,6.51,-45.80,51.62
12:01:22:920,-23.64,5.88,-45.92,51.98
12:01:22:940,-23.47,5.54,-45.51,51.50
12:01:22:960,-22.94,6.42,-46.13,51.91
12:01:22:980,-23.48,5.71,-46.57,52.47
12:01:23:000,-23.56,5.71,-46.03,52.02
12:01:23:020,-23.33,6.28,-45.91,51.88
12:01:23:040,-23.48,5.44,-45.73,51.69
12:01:23:060,-23.94,5.84,-46.13,52.30
12:01:23:080,-23.24,6.20,-46.24,52.12
12:01:23:100,-23.85,5.60,-45.51,51.68
12:01:23:120,-22.85,6.23,-46.02,51.76
12:01:23:140,-23.77,5.51,-45.62,51.73
12:01:23:160,-23.88,5.22,-45.52,51.66
12:01:23:180,-23.20,6.56,-46.23,52.14
12:01:23:200,-23.62,6.25,-46.23,52.28
12:01:23:220,-23.45,5.82,-45.60,51.61
12:01:23:240,-23.17,5.93,-46.24,52.06
12:01:23:260,-24.23,5.65,-45.40,51.77
12:01:23:280,-23.06,5.86,-45.51,51.35
12:01:23:300,-23.44,5.92,-45.29,51.33
12:01:23:320,-23.72,6.15,-46.02,52.13
12:01:23:340,-23.92,5.94,-45.92,52.12
12:01:23:360,-23.36,5.73,-45.82,51.75
12:01:23:380,-23.30,6.82,-46.85,52.77
12:01:23:400,-23.66,5.61,-45.71,51.78
12:01:23:420,-23.35,5.92,-45.81,51.76
12:01:23:440,-23.13,6.31,-45.81,51.71
12:01:23:460,-23.92,5.77,-45.40,51.64
12:01:23:480,-23.25,5.84,-45.40,51.34
12:01:23:500,-24.08,6.30,-45.59,51.94
12:01:23:520,-23.85,5.50,-45.30,51.49
12:01:23:540,-23.66,5.71,-45.60,51.69
12:01:23:560,-23.56,5.71,-46.03,52.02
12:01:23:580,-23.28,5.73,-46.35,52.18
12:01:23:600,-23.63,6.15,-46.34,52.38
12:01:23:620,-23.68,5.33,-45.62,51.67
12:01:23:640,-23.34,6.19,-46.24,52.16
12:01:23:660,-23.25,5.76,-45.29,51.23
12:01:23:680,-23.40,6.47,-45.59,51.65
12:01:23:700,-23.81,6.05,-45.59,51.79
12:01:23:720,-23.13,6.30,-46.23,52.07
12:01:23:740,-23.44,5.92,-45.40,51.43
12:01:23:760,-24.06,5.56,-46.25,52.43
12:01:23:780,-23.69,6.34,-45.27,51.49
12:01:23:800,-23.73,5.80,-45.40,51.55
12:01:23:820,-23.00,5.59,-45.82,51.57
12:01:23:840,-23.06,6.04,-46.03,51.84
12:01:23:860,-23.88,6.33,-45.05,51.38
12:01:23:880,-22.42,6.75,-45.80,51.44
12:01:23:900,-23.47,5.37,-45.19,51.20
12:01:23:920,-23.55,5.81,-45.49,51.55
12:01:23:940,-23.06,5.86,-45.60,51.44
12:01:23:960,-23.55,5.81,-45.40,51.47
12:01:23:980,-23.42,6.01,-45.18,51.24
12:01:24:000,-23.75,5.70,-45.71,51.83
12:01:24:020,-23.66,5.78,-46.14,52.17
12:01:24:040,-23.30,6.30,-45.16,51.21
12:01:24:060,-23.66,5.61,-45.71,51.78
12:01:24:080,-22.92,6.16,-44.97,50.85
12:01:24:100,-23.75,5.60,-45.71,51.82
12:01:24:120,-23.77,5.60,-45.82,51.92
12:01:24:140,-23.61,6.34,-46.12,52.19
12:01:24:160,-23.88,6.33,-45.27,51.57
12:01:24:180,-23.80,5.89,-44.75,51.03
12:01:24:200,-23.53,6.16,-46.24,52.25
12:01:24:220,-23.84,5.86,-46.24,52.35
12:01:24:240,-23.42,6.10,-45.38,51.44
12:01:24:260,-24.02,5.76,-45.40,51.68
12:01:24:280,-23.42,6.36,-46.23,52.21
12:01:24:300,-23.14,6.03,-45.71,51.59
12:01:24:320,-23.58,5.43,-45.93,51.92
12:01:24:340,-23.35,5.83,-45.60,51.57
12:01:24:360,-24.13,5.56,-45.29,51.62
12:01:24:380,-23.72,5.89,-44.97,51.18
12:01:24:400,-23.73,6.05,-46.02,52.13
12:01:24:420,-23.35,5.92,-46.03,51.95
12:01:24:440,-23.24,6.03,-45.49,51.44
12:01:24:460,-23.84,5.77,-45.71,51.88
12:01:24:480,-23.13,6.22,-45.70,51.60
12:01:24:500,-23.94,5.67,-45.60,51.82
12:01:24:520,-23.55,5.89,-46.14,52.14
12:01:24:540,-23.16,5.76,-45.29,51.19
12:01:24:560,-23.58,5.44,-45.73,51.74
12:01:24:580,-23.73,5.97,-45.81,51.94
12:01:24:600,-23.77,5.50,-45.93,52.01
12:01:24:620,-23.75,5.60,-45.51,51.64
12:01:24:640,-23.05,6.14,-45.70,51.55
12:01:24:660,-23.39,5.45,-45.93,51.83
12:01:24:680,-23.73,5.80,-45.29,51.45
12:01:24:700,-23.74,5.80,-45.49,51.64
12:01:24:720,-23.88,5.49,-46.25,52.34
12:01:24:740,-23.06,5.86,-45.60,51.44
12:01:24:760,-23.78,5.33,-45.62,51.72
12:01:24:780,-23.13,6.39,-46.23,52.08
12:01:24:800,-23.74,5.78,-45.71,51.83
12:01:24:820,-23.84,5.60,-45.19,51.40
12:01:24:840,-23.40,5.62,-46.77,52.60
12:01:24:860,-23.88,6.59,-46.01,52.25
12:01:24:880,-23.73,5.80,-45.40,51.55
12:01:24:900,-22.96,5.78,-45.19,51.02
12:01:24:920,-24.12,5.84,-45.60,51.92
12:01:24:940,-23.31,6.28,-45.70,51.69
12:01:24:960,-23.85,5.60,-45.40,51.59
12:01:24:980,-23.53,5.99,-45.70,51.75
12:01:25:000,-22.84,6.33,-45.91,51.67
12:01:25:020,-22.96,6.14,-46.24,51.99
12:01:25:040,-23.23,6.11,-45.49,51.45
12:01:25:060,-23.97,5.31,-45.73,51.90
12:01:25:080,-22.85,6.23,-46.13,51.85
12:01:25:100,-23.55,5.98,-46.24,52.23
12:01:25:120,-23.20,6.39,-45.48,51.46
12:01:25:140,-23.95,5.58,-45.71,51.91
12:01:25:160,-23.47,5.54,-45.73,51.70
12:01:25:180,-23.44,6.00,-45.60,51.62
12:01:25:200,-23.53,6.08,-46.02,52.04
12:01:25:220,-23.12,6.32,-45.38,51.32
12:01:25:240,-22.83,6.77,-46.86,52.56
12:01:25:260,-23.55,5.81,-45.71,51.75
12:01:25:280,-23.35,5.83,-45.40,51.38
12:01:25:300,-23.94,5.94,-46.13,52.31
12:01:25:320,-23.68,5.33,-45.62,51.67
12:01:25:340,-23.09,6.77,-45.90,51.82
12:01:25:360,-23.68,6.36,-45.05,51.29
12:01:25:380,-23.28,5.65,-46.14,51.99
12:01:25:400,-23.44,6.00,-45.49,51.53
12:01:25:420,-23.75,5.60,-45.62,51.73
12:01:25:440,-23.53,6.25,-46.45,52.44
12:01:25:460,-23.84,5.95,-46.13,52.26
12:01:25:480,-23.78,5.42,-45.82,51.91
12:01:25:500,-23.50,6.37,-45.48,51.59
12:01:25:520,-23.75,5.70,-45.71,51.83
12:01:25:540,-23.42,6.27,-46.02,52.02
12:01:25:560,-23.48,6.37,-45.05,51.21
12:01:25:580,-24.01,5.86,-45.29,51.59
12:01:25:600,-23.59,6.44,-45.91,52.02
12:01:25:620,-23.84,5.78,-45.49,51.69
12:01:25:640,-22.98,6.78,-45.69,51.59
12:01:25:660,-23.77,5.51,-45.62,51.73
12:01:25:680,-23.22,6.65,-46.64,52.52
12:01:25:700,-23.56,5.62,-45.62,51.65
12:01:25:720,-23.35,5.92,-45.71,51.67
12:01:25:740,-23.95,5.76,-46.03,52.21
12:01:25:760,-23.44,5.92,-45.40,51.43
12:01:25:780,-23.55,7.09,-45.88,52.06
12:01:25:800,-23.88,5.49,-46.14,52.24
12:01:25:820,-23.42,6.27,-45.91,51.92
12:01:25:840,-23.77,5.69,-46.25,52.31
12:01:25:860,-23.12,6.48,-46.34,52.19
12:01:25:880,-23.22,6.56,-46.34,52.24
12:01:25:900,-23.95,5.59,-45.60,51.81
12:01:25:920,-23.38,5.47,-45.19,51.17
12:01:25:940,-23.53,5.99,-45.81,51.85
12:01:25:960,-23.36,5.56,-45.08,51.08
12:01:25:980,-23.16,5.77,-45.08,51.01
12:01:26:000,-23.81,6.22,-46.13,52.28
12:01:26:020,-23.56,5.62,-45.71,51.73
12:01:26:040,-23.45,5.90,-45.81,51.80
12:01:26:060,-23.85,5.59,-45.82,51.96
12:01:26:080,-23.95,5.50,-45.30,51.53
12:01:26:100,-23.33,6.03,-45.07,51.10
12:01:26:120,-23.85,5.50,-45.40,51.57
12:01:26:140,-23.53,5.90,-45.29,51.38
12:01:26:160,-23.78,5.42,-45.73,51.82
12:01:26:180,-23.34,6.10,-45.81,51.77
12:01:26:200,-23.57,5.70,-46.35,52.31
12:01:26:220,-23.68,5.60,-46.46,52.44
12:01:26:240,-23.25,6.94,-45.04,51.16
12:01:26:260,-23.95,5.76,-46.14,52.30
12:01:26:280,-23.99,6.31,-45.59,51.90
12:01:26:300,-23.22,6.21,-45.49,51.45
12:01:26:320,-23.83,5.78,-45.18,51.40
12:01:26:340,-22.96,6.05,-45.92,51.70
12:01:26:360,-23.96,5.49,-45.82,52.00
12:01:26:380,-22.83,6.34,-45.59,51.38
12:01:26:400,-23.73,5.88,-45.71,51.84
12:01:26:420,-23.50,6.54,-46.01,52.07
12:01:26:440,-23.45,5.99,-46.24,52.19
12:01:26:460,-23.73,5.97,-45.70,51.84
12:01:26:480,-23.17,5.84,-46.03,51.86
12:01:26:500,-23.47,5.54,-45.51,51.50
12:01:26:520,-23.78,5.50,-46.04,52.11
12:01:26:540,-23.73,5.88,-45.60,51.74
12:01:26:560,-23.11,6.49,-45.70,51.62
12:01:26:580,-23.29,5.64,-46.25,52.09
12:01:26:600,-23.85,5.59,-45.62,51.78
12:01:26:620,-23.40,6.47,-45.80,51.84
12:01:26:640,-23.80,6.23,-45.80,51.99
12:01:26:660,-23.66,5.44,-44.98,51.11
12:01:26:680,-23.77,5.51,-45.51,51.63
12:01:26:700,-23.16,6.95,-45.26,51.31
12:01:26:720,-23.91,6.04,-45.59,51.83
12:01:26:740,-23.18,5.66,-45.93,51.76
12:01:26:760,-23.64,5.62,-45.08,51.21
12:01:26:780,-22.72,6.54,-45.59,51.36
12:01:26:800,-23.41,6.10,-45.18,51.25
12:01:26:820,-23.79,5.14,-45.73,51.80
12:01:26:840,-23.74,5.70,-45.51,51.64
12:01:26:860,-23.64,5.62,-44.97,51.12
12:01:26:880,-23.55,5.98,-46.03,52.05
12:01:26:900,-23.95,5.67,-45.82,52.01
12:01:26:920,-24.50,5.72,-44.97,51.53
12:01:26:940,-23.83,5.78,-45.18,51.40
12:01:26:960,-23.64,6.15,-46.65,52.66
12:01:26:980,-23.58,6.54,-45.69,51.83
12:01:27:000,-23.19,6.58,-45.48,51.48
12:01:27:020,-23.19,5.48,-45.52,51.38
12:01:27:040,-23.53,6.08,-46.02,52.04
12:01:27:060,-23.42,6.10,-45.27,51.34
12:01:27:080,-23.42,6.09,-45.70,51.71
12:01:27:100,-23.77,5.60,-45.93,52.02
12:01:27:120,-23.55,5.89,-45.92,51.94
12:01:27:140,-23.94,5.94,-46.13,52.31
12:01:27:160,-23.97,5.12,-45.30,51.51
12:01:27:180,-22.85,6.25,-45.92,51.67
12:01:27:200,-23.24,5.76,-44.76,50.76
12:01:27:220,-22.97,6.71,-44.63,50.64
12:01:27:240,-23.75,5.69,-45.82,51.93
12:01:27:260,-23.42,6.00,-45.38,51.42
12:01:27:280,-23.40,6.54,-46.23,52.22
12:01:27:300,-23.78,5.50,-46.04,52.11
12:01:27:320,-23.75,5.70,-45.71,51.83
12:01:27:340,-23.70,6.16,-45.27,51.47
12:01:27:360,-23.97,5.48,-46.14,52.28
12:01:27:380,-23.86,5.40,-45.51,51.67
12:01:27:400,-23.79,5.15,-45.52,51.62
12:01:27:420,-23.81,5.97,-45.49,51.70
12:01:27:440,-23.34,5.92,-45.60,51.57
12:01:27:460,-23.79,5.31,-46.36,52.38
12:01:27:480,-23.30,6.48,-45.59,51.61
12:01:27:500,-23.75,5.69,-45.82,51.93
12:01:27:520,-23.48,5.44,-45.73,51.69
12:01:27:540,-22.75,6.43,-46.56,52.22
12:01:27:560,-23.73,5.98,-45.60,51.75
12:01:27:580,-23.62,6.08,-45.60,51.72
12:01:27:600,-23.52,6.09,-45.70,51.76
12:01:27:620,-23.53,5.73,-44.86,50.98
12:01:27:640,-23.36,5.90,-46.24,52.14
12:01:27:660,-23.12,6.22,-45.38,51.31
12:01:27:680,-24.06,5.48,-45.62,51.86
12:01:27:700,-22.97,5.86,-46.14,51.87
12:01:27:720,-23.45,5.82,-45.40,51.42
12:01:27:740,-23.62,6.25,-46.02,52.10
12:01:27:760,-23.86,5.40,-45.73,51.86
12:01:27:780,-23.83,5.95,-45.92,52.08
12:01:27:800,-23.74,5.70,-45.51,51.64
12:01:27:820,-23.24,6.11,-45.92,51.83
12:01:27:840,-24.13,5.65,-45.71,52.00
12:01:27:860,-23.14,6.20,-46.34,52.16
12:01:27:880,-22.95,6.23,-46.02,51.80
12:01:27:900,-23.80,5.98,-44.75,51.04
12:01:27:920,-23.75,5.69,-46.03,52.11
12:01:27:940,-23.22,6.39,-45.70,51.66
12:01:27:960,-24.14,5.48,-45.19,51.53
12:01:27:980,-23.39,5.64,-46.25,52.13
12:01:28:000,-23.77,5.59,-46.25,52.30
12:01:28:020,-23.39,5.45,-45.84,51.75
12:01:28:040,-23.34,5.84,-45.08,51.10
12:01:28:060,-22.92,6.33,-45.59,51.42
12:01:28:080,-22.92,6.42,-46.02,51.81
12:01:28:100,-23.25,5.84,-45.40,51.34
12:01:28:120,-22.84,6.42,-46.34,52.06
12:01:28:140,-23.86,5.40,-45.51,51.67
12:01:28:160,-24.27,5.18,-45.73,52.02
12:01:28:180,-23.29,6.75,-46.01,52.00
12:01:28:200,-23.44,6.00,-45.60,51.62
12:01:28:220,-23.36,5.56,-44.98,50.99
12:01:28:240,-23.11,6.49,-45.80,51.71
12:01:28:260,-23.95,5.42,-44.98,51.25
12:01:28:280,-23.68,5.43,-45.73,51.78
12:01:28:300,-23.57,5.70,-46.35,52.31
12:01:28:320,-23.57,5.61,-46.03,52.02
12:01:28:340,-23.18,5.66,-45.71,51.57
12:01:28:360,-23.91,4.94,-45.84,51.93
12:01:28:380,-23.33,6.45,-46.54,52.46
12:01:28:400,-23.92,5.86,-45.49,51.73
12:01:28:420,-23.30,6.56,-46.01,51.99
12:01:28:440,-23.95,5.67,-45.71,51.92
12:01:28:460,-23.84,5.86,-46.03,52.17
12:01:28:480,-23.51,6.44,-46.12,52.16
12:01:28:500,-23.92,5.77,-45.29,51.54
12:01:28:520,-23.06,6.04,-46.03,51.84
12:01:28:540,-23.46,6.92,-45.79,51.91
12:01:28:560,-23.51,6.09,-45.27,51.38
12:01:28:580,-23.14,6.03,-45.71,51.59
12:01:28:600,-24.16,5.38,-45.73,51.99
12:01:28:620,-23.58,5.43,-46.04,52.01
12:01:28:640,-23.68,5.33,-45.84,51.87
12:01:28:660,-23.95,5.59,-45.51,51.73
12:01:28:680,-23.31,6.28,-45.70,51.69
12:01:28:700,-24.13,5.92,-46.24,52.49
12:01:28:720,-23.66,5.70,-45.82,51.88
12:01:28:740,-24.05,5.49,-45.19,51.48
12:01:28:760,-23.78,5.50,-46.04,52.11
12:01:28:780,-23.23,6.38,-46.13,52.04
12:01:28:800,-23.88,6.16,-44.64,51.00
12:01:28:820,-23.77,5.42,-45.51,51.62
12:01:28:840,-23.23,6.47,-46.54,52.42
12:01:28:860,-23.55,5.81,-45.60,51.65
12:01:28:880,-23.95,5.50,-45.30,51.53
12:01:28:900,-23.23,6.30,-45.91,51.83
12:01:28:920,-23.91,5.88,-44.86,51.17
12:01:28:940,-23.30,5.37,-46.04,51.88
12:01:28:960,-23.17,5.75,-45.82,51.67
12:01:28:980,-23.85,5.59,-45.71,51.86
12:01:29:000,-23.07,6.11,-46.67,52.41
12:01:29:020,-23.84,5.77,-45.71,51.88
12:01:29:040,-22.72,6.62,-46.02,51.75
12:01:29:060,-23.27,5.75,-45.71,51.61
12:01:29:080,-23.20,6.40,-45.27,51.28
12:01:29:100,-23.94,5.69,-45.29,51.54
12:01:29:120,-23.14,6.21,-46.24,52.08
12:01:29:140,-23.51,6.27,-45.48,51.58
12:01:29:160,-23.38,5.47,-45.51,51.45
12:01:29:180,-22.94,6.40,-46.23,52.00
12:01:29:200,-24.06,5.48,-45.71,51.95
12:01:29:220,-23.77,5.69,-46.14,52.21
12:01:29:240,-23.25,5.76,-45.29,51.23
12:01:29:260,-23.34,6.01,-45.49,51.48
12:01:29:280,-23.46,5.72,-45.71,51.70
12:01:29:300,-23.24,6.03,-45.38,51.34
12:01:29:320,-23.74,5.70,-45.29,51.45
12:01:29:340,-23.67,5.53,-45.62,51.69
12:01:29:360,-23.89,5.39,-46.25,52.33
12:01:29:380,-23.63,6.06,-46.02,52.09
12:01:29:400,-23.50,6.37,-45.27,51.40
12:01:29:420,-23.66,5.53,-45.40,51.49
12:01:29:440,-23.31,6.20,-45.38,51.40
12:01:29:460,-23.78,5.33,-45.52,51.63
12:01:29:480,-23.94,5.94,-46.13,52.31
12:01:29:500,-23.45,5.65,-45.08,51.13
12:01:29:520,-23.24,5.94,-45.18,51.15
12:01:29:540,-22.78,6.15,-46.56,52.19
12:01:29:560,-23.66,5.70,-45.92,51.97
12:01:29:580,-23.14,6.04,-45.49,51.40
12:01:29:600,-23.72,5.98,-45.38,51.56
12:01:29:620,-23.66,5.61,-45.40,51.50
12:01:29:640,-23.58,6.62,-46.01,52.12
12:01:29:660,-23.69,6.17,-45.07,51.29
12:01:29:680,-23.01,6.67,-46.12,51.97
12:01:29:700,-23.40,6.45,-45.91,51.93
12:01:29:720,-23.24,6.11,-45.92,51.83
12:01:29:740,-23.66,5.80,-45.92,51.98
12:01:29:760,-23.29,5.55,-45.93,51.80
12:01:29:780,-23.18,6.76,-45.47,51.48
12:01:29:800,-23.05,6.14,-45.81,51.65
12:01:29:820,-23.66,5.70,-46.03,52.07
12:01:29:840,-23.64,5.71,-45.40,51.50
12:01:29:860,-23.33,6.11,-45.49,51.49
12:01:29:880,-22.75,6.42,-46.65,52.30
12:01:29:900,-23.67,5.61,-45.82,51.88
12:01:29:920,-22.84,6.33,-46.13,51.86
12:01:29:940,-23.77,5.50,-45.93,52.01
12:01:29:960,-23.42,6.27,-46.23,52.20
12:01:29:980,-23.23,6.21,-45.59,51.54
12:01:30:000,-23.47,5.45,-45.41,51.41
12:01:30:020,-23.64,5.80,-45.71,51.79
12:01:30:040,-23.75,5.60,-45.71,51.82
12:01:30:060,-23.68,5.50,-46.25,52.25
12:01:30:080,-23.52,6.09,-45.70,51.76
12:01:30:100,-23.95,5.76,-46.03,52.21
12:01:30:120,-23.38,5.47,-45.09,51.08
12:01:30:140,-23.83,5.78,-45.29,51.50
12:01:30:160,-23.66,5.80,-46.03,52.08
12:01:30:180,-23.35,5.83,-45.40,51.38
12:01:30:200,-23.17,5.67,-45.30,51.19
