# sensor:magnetometer
# Requested Sample Rate: 80 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:09:40:105,-23.56,5.37,-44.55,50.68
12:09:40:115,-22.94,4.79,-44.79,50.55
12:09:40:125,-23.31,5.18,-46.06,51.88
12:09:40:135,-23.05,4.68,-44.90,50.68
12:09:40:155,-23.45,4.55,-45.01,50.95
12:09:40:165,-23.40,5.28,-45.52,51.45
12:09:40:175,-23.39,5.37,-45.41,51.36
12:09:40:185,-23.22,4.77,-44.36,50.29
12:09:40:205,-22.84,6.08,-44.86,50.70
12:09:40:215,-23.68,5.16,-45.20,51.29
12:09:40:225,-23.36,5.73,-45.71,51.66
12:09:40:235,-23.79,5.15,-45.52,51.62
12:09:40:255,-23.30,5.20,-45.20,51.12
12:09:40:265,-23.58,5.26,-45.41,51.44
12:09:40:275,-23.30,5.20,-45.31,51.22
12:09:40:285,-23.41,4.93,-44.79,50.78
12:09:40:305,-23.50,5.17,-45.52,51.49
12:09:40:315,-23.38,5.38,-45.20,51.17
12:09:40:325,-23.88,5.05,-44.88,51.09
12:09:40:335,-23.19,5.22,-44.77,50.69
12:09:40:355,-23.80,4.97,-45.42,51.52
12:09:40:365,-23.58,5.27,-45.09,51.16
12:09:40:375,-23.33,4.83,-45.32,51.20
12:09:40:385,-23.33,4.93,-45.21,51.11
12:09:40:405,-23.06,5.60,-44.66,50.58
12:09:40:415,-23.06,5.87,-45.29,51.16
12:09:40:425,-23.75,5.43,-44.87,51.06
12:09:40:435,-23.39,5.45,-45.73,51.65
12:09:40:455,-23.01,4.98,-44.36,50.22
12:09:40:465,-23.61,4.99,-45.20,51.24
12:09:40:475,-22.85,5.89,-44.97,50.78
12:09:40:485,-23.55,5.55,-44.65,50.78
12:09:40:505,-23.07,5.69,-45.30,51.15
12:09:40:515,-23.36,5.48,-44.98,50.98
12:09:40:525,-23.22,4.94,-44.68,50.59
12:09:40:535,-23.25,5.93,-45.60,51.53
12:09:40:555,-22.89,5.51,-45.41,51.15
12:09:40:565,-23.09,5.23,-44.77,50.65
12:09:40:575,-22.85,6.08,-45.29,51.09
12:09:40:585,-23.29,5.12,-44.77,50.73
12:09:40:605,-22.98,5.69,-45.62,51.39
12:09:40:615,-23.48,5.18,-44.88,50.92
12:09:40:625,-23.62,4.89,-45.42,51.43
12:09:40:635,-23.69,5.16,-45.31,51.39
12:09:40:655,-23.86,5.15,-44.77,51.00
12:09:40:665,-23.48,5.27,-45.20,51.21
12:09:40:675,-23.17,5.75,-45.93,51.76
12:09:40:685,-23.27,5.58,-44.87,50.85
12:09:40:705,-23.06,5.87,-45.29,51.16
12:09:40:715,-22.97,5.69,-45.40,51.19
12:09:40:725,-23.69,5.15,-45.63,51.67
12:09:40:735,-23.18,5.49,-45.41,51.28
12:09:40:755,-23.48,5.27,-45.41,51.39
12:09:40:765,-23.80,4.97,-45.20,51.33
12:09:40:775,-23.38,5.38,-45.20,51.17
12:09:40:785,-23.38,5.38,-45.20,51.17
12:09:40:805,-23.47,5.28,-44.88,50.93
12:09:40:815,-23.46,5.38,-44.66,50.74
12:09:40:825,-23.06,5.69,-45.08,50.95
12:09:40:835,-23.89,5.05,-45.31,51.47
12:09:40:855,-23.51,4.90,-45.10,51.10
12:09:40:865,-23.35,4.65,-45.32,51.20
12:09:40:875,-23.35,4.72,-45.85,51.67
12:09:40:885,-23.59,4.92,-44.36,50.48
12:09:40:905,-23.51,5.00,-45.20,51.19
12:09:40:915,-23.45,5.47,-44.55,50.64
12:09:40:925,-23.51,5.00,-45.10,51.11
12:09:40:935,-23.28,5.56,-45.62,51.51
12:09:40:955,-23.89,4.97,-44.99,51.18
12:09:40:965,-24.01,4.67,-44.99,51.21
12:09:40:975,-22.92,5.15,-45.52,51.22
12:09:40:985,-23.52,4.73,-44.68,50.71
12:09:41:005,-22.86,4.61,-44.91,50.60
12:09:41:015,-23.53,5.73,-44.65,50.80
12:09:41:025,-23.66,5.36,-44.44,50.63
12:09:41:035,-23.16,5.76,-45.29,51.19
12:09:41:055,-23.97,5.21,-45.62,51.79
12:09:41:065,-23.40,5.01,-44.88,50.86
12:09:41:075,-23.33,4.75,-44.90,50.82
12:09:41:085,-23.18,5.58,-45.62,51.47
12:09:41:105,-23.58,5.17,-45.20,51.24
12:09:41:115,-23.29,5.38,-45.30,51.22
12:09:41:125,-23.57,4.17,-45.13,51.08
12:09:41:135,-23.31,5.10,-45.42,51.31
12:09:41:155,-23.57,5.44,-45.30,51.35
12:09:41:165,-23.22,5.03,-44.99,50.88
12:09:41:175,-23.09,5.49,-45.84,51.62
12:09:41:185,-23.64,4.61,-45.75,51.70
12:09:41:205,-23.90,5.04,-45.63,51.75
12:09:41:215,-22.79,5.61,-45.41,51.12
12:09:41:225,-23.11,5.22,-45.20,51.03
12:09:41:235,-23.07,5.69,-45.30,51.15
12:09:41:255,-23.42,4.82,-45.10,51.05
12:09:41:265,-23.68,5.09,-44.46,50.63
12:09:41:275,-23.09,6.50,-45.27,51.24
12:09:41:285,-23.38,5.29,-44.77,50.79
12:09:41:305,-23.50,5.00,-44.68,50.73
12:09:41:315,-23.22,4.94,-44.79,50.69
12:09:41:325,-23.53,4.81,-45.53,51.48
12:09:41:335,-23.45,5.65,-45.08,51.13
12:09:41:355,-23.67,5.09,-44.35,50.52
12:09:41:365,-23.95,5.40,-45.08,51.33
12:09:41:375,-23.31,5.01,-45.42,51.30
12:09:41:385,-22.88,5.70,-45.40,51.15
12:09:41:405,-23.96,5.15,-44.57,50.86
12:09:41:415,-22.78,5.62,-45.19,50.92
12:09:41:425,-24.20,4.66,-44.90,51.22
12:09:41:435,-23.11,5.05,-44.68,50.55
12:09:41:455,-23.75,4.33,-45.23,51.27
12:09:41:465,-23.72,4.61,-44.90,50.98
12:09:41:475,-23.40,5.01,-44.99,50.96
12:09:41:485,-23.18,5.66,-45.93,51.76
12:09:41:505,-22.90,5.42,-45.52,51.24
12:09:41:515,-23.59,5.08,-45.31,51.34
12:09:41:525,-22.95,6.05,-45.71,51.51
12:09:41:535,-23.27,5.65,-45.62,51.52
12:09:41:555,-23.67,5.36,-44.87,51.01
12:09:41:565,-23.61,4.81,-44.90,50.95
12:09:41:575,-23.50,5.27,-45.63,51.59
12:09:41:585,-23.40,5.01,-44.88,50.86
12:09:41:605,-22.98,5.50,-45.41,51.19
12:09:41:615,-23.31,5.94,-44.54,50.62
12:09:41:625,-22.68,5.55,-44.66,50.40
12:09:41:635,-23.28,5.56,-45.51,51.42
12:09:41:655,-22.73,6.27,-45.07,50.86
12:09:41:665,-23.45,5.65,-45.19,51.22
12:09:41:675,-22.86,5.88,-45.29,51.07
12:09:41:685,-23.72,4.71,-44.90,50.99
12:09:41:705,-23.20,5.29,-45.41,51.27
12:09:41:715,-23.03,4.87,-45.10,50.88
12:09:41:725,-23.12,4.95,-45.10,50.92
12:09:41:735,-23.08,5.49,-45.41,51.23
12:09:41:755,-23.79,5.06,-45.20,51.33
12:09:41:765,-23.70,4.98,-45.31,51.38
12:09:41:775,-23.30,5.20,-45.41,51.30
12:09:41:785,-23.08,5.59,-45.62,51.43
12:09:41:805,-23.62,4.88,-45.74,51.71
12:09:41:815,-23.69,5.15,-45.63,51.67
12:09:41:825,-23.39,5.37,-45.62,51.54
12:09:41:835,-23.00,5.42,-45.20,51.00
12:09:41:855,-23.13,4.86,-44.90,50.74
12:09:41:865,-23.38,5.38,-44.77,50.79
12:09:41:875,-22.73,5.16,-45.42,51.05
12:09:41:885,-23.63,4.54,-44.80,50.85
12:09:41:905,-23.48,5.36,-45.62,51.59
12:09:41:915,-23.00,5.33,-44.88,50.71
12:09:41:925,-23.69,4.90,-44.47,50.62
12:09:41:935,-23.50,5.34,-46.04,51.97
12:09:41:955,-23.90,4.87,-44.88,51.08
12:09:41:965,-23.78,5.08,-44.57,50.77
12:09:41:975,-23.25,5.59,-44.66,50.66
12:09:41:985,-23.29,5.29,-44.98,50.93
12:09:42:005,-23.19,5.31,-45.09,50.98
12:09:42:015,-23.59,5.09,-44.99,51.06
12:09:42:025,-23.73,4.70,-45.42,51.46
12:09:42:035,-23.18,5.58,-45.41,51.29
12:09:42:055,-23.69,4.81,-44.47,50.62
12:09:42:065,-23.72,4.78,-45.42,51.46
12:09:42:075,-23.24,4.92,-46.06,51.82
12:09:42:085,-23.46,5.47,-44.87,50.93
12:09:42:105,-23.28,5.56,-45.62,51.51
12:09:42:115,-23.38,5.38,-44.87,50.88
12:09:42:125,-23.48,5.18,-44.88,50.92
12:09:42:135,-23.36,5.48,-44.87,50.89
12:09:42:155,-23.78,5.33,-45.41,51.53
12:09:42:165,-23.55,5.47,-44.44,50.59
12:09:42:175,-23.29,5.38,-45.30,51.22
12:09:42:185,-23.50,5.09,-44.99,51.01
12:09:42:205,-23.14,5.95,-45.08,51.02
12:09:42:215,-23.47,5.20,-44.46,50.54
12:09:42:225,-23.50,5.27,-45.52,51.50
12:09:42:235,-23.28,5.65,-45.71,51.61
12:09:42:255,-24.00,4.86,-45.20,51.41
12:09:42:265,-23.68,4.99,-44.57,50.71
12:09:42:275,-23.12,5.12,-45.42,51.22
12:09:42:285,-23.48,5.27,-45.09,51.11
12:09:42:305,-23.20,5.29,-45.41,51.27
12:09:42:315,-24.23,4.20,-44.59,50.92
12:09:42:325,-23.99,4.95,-44.99,51.23
12:09:42:335,-22.72,5.26,-45.31,50.96
12:09:42:355,-23.25,5.49,-44.44,50.46
12:09:42:365,-23.28,5.48,-45.30,51.22
12:09:42:375,-23.41,4.92,-45.10,51.05
12:09:42:385,-23.58,5.34,-45.73,51.73
12:09:42:405,-23.07,5.77,-45.51,51.35
12:09:42:415,-23.52,4.81,-45.32,51.29
12:09:42:425,-23.62,4.54,-44.37,50.47
12:09:42:435,-23.34,4.75,-45.21,51.10
12:09:42:455,-23.51,4.92,-44.88,50.91
12:09:42:465,-23.33,4.93,-45.21,51.11
12:09:42:475,-23.69,4.90,-44.36,50.53
12:09:42:485,-23.45,5.82,-45.40,51.42
12:09:42:505,-23.36,5.73,-45.51,51.47
12:09:42:515,-23.73,4.61,-45.10,51.17
12:09:42:525,-23.19,5.31,-45.31,51.18
12:09:42:535,-23.02,5.22,-45.84,51.56
12:09:42:555,-23.70,4.88,-45.21,51.28
12:09:42:565,-23.80,4.79,-44.57,50.75
12:09:42:575,-23.19,5.39,-45.30,51.18
12:09:42:585,-23.19,5.22,-44.99,50.89
12:09:42:605,-23.52,4.99,-45.63,51.58
12:09:42:615,-23.86,5.40,-45.51,51.67
12:09:42:625,-23.81,4.61,-44.47,50.65
12:09:42:635,-23.57,5.36,-45.19,51.25
12:09:42:655,-24.00,4.67,-44.79,51.02
12:09:42:665,-23.70,4.72,-44.26,50.43
12:09:42:675,-23.20,4.95,-44.47,50.40
12:09:42:685,-23.44,4.73,-45.21,51.15
12:09:42:705,-23.06,5.78,-45.08,50.96
12:09:42:715,-23.70,4.79,-44.90,51.00
12:09:42:725,-23.81,4.60,-44.79,50.93
12:09:42:735,-23.78,4.98,-44.57,50.76
12:09:42:755,-23.34,4.66,-44.79,50.72
12:09:42:765,-23.42,4.73,-45.10,51.04
12:09:42:775,-23.41,5.09,-45.74,51.63
12:09:42:785,-23.24,5.86,-44.86,50.86
12:09:42:805,-23.41,5.00,-45.20,51.15
12:09:42:815,-23.22,5.11,-45.42,51.27
12:09:42:825,-23.90,4.77,-44.99,51.17
12:09:42:835,-23.75,5.51,-45.30,51.45
12:09:42:855,-23.53,4.62,-45.32,51.28
12:09:42:865,-24.11,4.75,-45.31,51.54
12:09:42:875,-22.92,5.15,-45.31,51.04
12:09:42:885,-23.38,5.12,-44.25,50.31
12:09:42:905,-23.46,5.55,-45.08,51.12
12:09:42:915,-23.29,5.12,-44.57,50.55
12:09:42:925,-23.53,4.64,-45.01,51.00
12:09:42:935,-23.38,5.47,-45.09,51.08
12:09:42:955,-23.67,5.00,-43.93,50.15
12:09:42:965,-22.86,5.62,-44.35,50.21
12:09:42:975,-22.84,4.98,-45.21,50.90
12:09:42:985,-23.72,4.95,-46.06,52.04
12:09:43:005,-23.27,5.39,-44.66,50.65
12:09:43:015,-23.63,4.62,-45.01,51.04
12:09:43:025,-23.89,4.97,-44.77,50.99
12:09:43:035,-23.73,4.70,-45.42,51.46
12:09:43:055,-24.00,4.86,-45.31,51.50
12:09:43:065,-23.86,5.23,-44.87,51.09
12:09:43:075,-23.52,4.72,-45.01,51.00
12:09:43:085,-23.36,5.48,-44.98,50.98
12:09:43:105,-23.46,5.47,-44.98,51.03
12:09:43:115,-22.97,5.61,-44.76,50.62
12:09:43:125,-23.63,4.61,-45.21,51.22
12:09:43:135,-23.38,5.47,-45.09,51.08
12:09:43:155,-23.58,5.17,-45.09,51.15
12:09:43:165,-23.18,5.23,-44.35,50.31
12:09:43:175,-23.22,5.03,-45.42,51.26
12:09:43:185,-23.28,5.48,-45.19,51.13
12:09:43:205,-23.47,5.37,-44.87,50.92
12:09:43:215,-23.51,4.82,-44.68,50.71
12:09:43:225,-23.91,4.59,-44.90,51.07
12:09:43:235,-22.81,5.34,-45.52,51.20
12:09:43:255,-23.99,5.04,-45.31,51.51
12:09:43:265,-23.50,5.00,-44.88,50.91
12:09:43:275,-22.64,5.00,-45.10,50.72
12:09:43:285,-23.00,5.32,-45.20,50.99
12:09:43:305,-23.59,5.17,-45.31,51.35
12:09:43:315,-23.62,4.81,-45.10,51.14
12:09:43:325,-23.92,4.42,-44.37,50.60
12:09:43:335,-23.11,4.95,-44.57,50.44
12:09:43:355,-23.23,4.76,-44.69,50.59
12:09:43:365,-23.68,5.09,-44.46,50.63
12:09:43:375,-23.18,5.31,-44.88,50.79
12:09:43:385,-23.33,6.11,-45.49,51.49
12:09:43:405,-23.18,5.32,-44.66,50.60
12:09:43:415,-23.69,4.99,-44.68,50.82
12:09:43:425,-23.11,5.05,-44.47,50.37
12:09:43:435,-23.63,4.70,-45.53,51.51
12:09:43:455,-23.61,4.98,-45.52,51.52
12:09:43:465,-23.72,4.62,-44.69,50.80
12:09:43:475,-23.94,5.43,-44.33,50.68
12:09:43:485,-23.20,5.38,-46.15,51.94
12:09:43:505,-23.19,5.22,-44.77,50.69
12:09:43:515,-23.55,5.72,-45.29,51.36
12:09:43:525,-23.51,4.82,-44.79,50.81
12:09:43:535,-23.61,5.08,-45.42,51.44
12:09:43:555,-23.68,5.17,-44.77,50.91
12:09:43:565,-23.68,5.08,-44.68,50.82
12:09:43:575,-23.31,4.84,-44.79,50.72
12:09:43:585,-23.52,4.90,-45.31,51.29
12:09:43:605,-23.24,4.76,-45.10,50.96
12:09:43:615,-23.72,4.79,-45.10,51.18
12:09:43:625,-23.91,4.60,-44.58,50.80
12:09:43:635,-23.52,4.81,-45.32,51.29
12:09:43:655,-23.97,4.87,-44.36,50.66
12:09:43:665,-23.40,5.01,-44.88,50.86
12:09:43:675,-23.57,5.36,-45.09,51.16
12:09:43:685,-22.52,5.45,-45.95,51.46
12:09:43:705,-23.27,5.66,-45.30,51.24
12:09:43:715,-23.55,5.64,-44.76,50.89
12:09:43:725,-23.52,4.99,-45.63,51.58
12:09:43:735,-23.66,5.27,-44.46,50.63
12:09:43:755,-23.78,5.25,-45.09,51.25
12:09:43:765,-23.53,4.72,-45.32,51.29
12:09:43:775,-23.46,5.55,-45.19,51.22
12:09:43:785,-22.95,4.78,-45.01,50.74
12:09:43:805,-23.09,5.22,-44.99,50.84
12:09:43:815,-23.41,4.92,-44.90,50.87
12:09:43:825,-23.39,5.28,-45.30,51.25
12:09:43:835,-23.75,5.26,-44.55,50.76
12:09:43:855,-23.62,4.98,-45.63,51.62
12:09:43:865,-23.23,4.76,-44.79,50.68
12:09:43:875,-23.57,5.27,-44.98,51.06
12:09:43:885,-23.40,5.01,-44.68,50.68
12:09:43:905,-23.22,4.86,-44.58,50.50
12:09:43:915,-23.92,4.67,-45.74,51.83
12:09:43:925,-24.12,4.56,-45.10,51.35
12:09:43:935,-23.67,5.51,-45.73,51.78
12:09:43:955,-23.91,4.59,-44.90,51.07
12:09:43:965,-24.00,4.86,-44.99,51.22
12:09:43:975,-23.39,5.28,-45.09,51.07
12:09:43:985,-23.80,5.89,-44.75,51.03
12:09:44:005,-23.18,5.40,-45.09,50.99
12:09:44:015,-23.41,5.00,-45.53,51.44
12:09:44:025,-23.69,4.98,-44.99,51.09
12:09:44:035,-23.89,5.12,-45.73,51.84
12:09:44:055,-23.53,4.62,-45.12,51.09
12:09:44:065,-23.51,5.00,-45.20,51.19
12:09:44:075,-23.78,5.33,-45.62,51.72
12:09:44:085,-23.25,5.67,-44.76,50.76
12:09:44:105,-23.35,5.58,-44.66,50.71
12:09:44:115,-23.30,5.11,-45.31,51.21
12:09:44:125,-23.70,4.97,-45.42,51.47
12:09:44:135,-23.85,5.60,-45.51,51.68
12:09:44:155,-23.29,5.21,-44.66,50.64
12:09:44:165,-23.52,4.89,-45.53,51.48
12:09:44:175,-23.29,5.38,-45.52,51.41
12:09:44:185,-23.40,5.18,-45.31,51.26
12:09:44:205,-23.59,5.08,-45.20,51.24
12:09:44:215,-23.39,5.37,-45.30,51.26
12:09:44:225,-23.53,4.71,-45.42,51.37
12:09:44:235,-23.17,5.67,-45.19,51.10
12:09:44:255,-23.64,4.61,-45.75,51.70
12:09:44:265,-23.20,5.29,-45.73,51.55
12:09:44:275,-23.28,5.29,-44.88,50.84
12:09:44:285,-23.80,4.78,-44.90,51.04
12:09:44:305,-23.57,5.36,-45.09,51.16
12:09:44:315,-23.19,5.22,-44.88,50.79
12:09:44:325,-24.08,4.94,-45.09,51.36
12:09:44:335,-23.59,5.09,-44.99,51.06
12:09:44:355,-23.88,4.97,-44.68,50.90
12:09:44:365,-23.14,4.76,-45.10,50.92
12:09:44:375,-23.42,4.73,-45.01,50.96
12:09:44:385,-23.81,4.78,-45.10,51.23
12:09:44:405,-23.18,5.40,-44.87,50.79
12:09:44:415,-23.06,5.77,-45.29,51.15
12:09:44:425,-23.47,5.11,-44.36,50.45
12:09:44:435,-24.00,4.94,-45.31,51.51
12:09:44:455,-23.62,4.81,-44.99,51.04
12:09:44:465,-24.29,4.56,-44.15,50.60
12:09:44:475,-23.36,5.56,-45.08,51.08
12:09:44:485,-23.28,5.56,-45.73,51.61
12:09:44:505,-23.59,4.90,-44.57,50.67
12:09:44:515,-23.68,4.23,-45.86,51.79
12:09:44:525,-23.31,4.93,-44.90,50.83
12:09:44:535,-23.92,4.59,-45.21,51.36
12:09:44:555,-23.46,5.47,-44.87,50.93
12:09:44:565,-23.68,5.09,-44.57,50.72
12:09:44:575,-23.62,5.82,-44.43,50.66
12:09:44:585,-24.08,4.86,-44.57,50.89
12:09:44:605,-23.18,5.58,-45.41,51.29
12:09:44:615,-23.12,4.95,-44.79,50.64
12:09:44:625,-23.80,4.88,-44.99,51.13
12:09:44:635,-23.81,4.78,-45.42,51.51
12:09:44:655,-23.74,4.43,-45.12,51.17
12:09:44:665,-23.11,5.14,-45.10,50.94
12:09:44:675,-22.56,6.01,-45.29,50.95
12:09:44:685,-23.59,4.99,-44.99,51.05
12:09:44:705,-22.80,5.53,-45.52,51.21
12:09:44:715,-23.36,5.65,-45.40,51.37
12:09:44:725,-23.86,5.32,-45.19,51.38
12:09:44:735,-23.90,4.78,-44.90,51.09
12:09:44:755,-23.29,5.38,-45.52,51.41
12:09:44:765,-23.85,5.25,-44.55,50.81
12:09:44:775,-23.50,5.09,-45.20,51.20
12:09:44:785,-23.88,5.05,-44.77,50.99
12:09:44:805,-23.53,4.81,-45.53,51.48
12:09:44:815,-23.02,4.95,-45.10,50.88
12:09:44:825,-23.20,5.29,-45.73,51.55
12:09:44:835,-23.17,5.59,-44.87,50.81
12:09:44:855,-23.38,5.29,-44.77,50.79
12:09:44:865,-23.24,4.75,-45.32,51.16
12:09:44:875,-23.29,5.21,-45.09,51.02
12:09:44:885,-22.70,5.36,-45.20,50.87
12:09:44:905,-23.51,5.08,-45.74,51.68
12:09:44:915,-23.52,4.82,-44.99,51.00
12:09:44:925,-23.67,5.17,-44.57,50.73
12:09:44:935,-23.88,5.23,-45.20,51.39
12:09:44:955,-23.39,5.20,-44.77,50.78
12:09:44:965,-23.51,4.90,-44.99,51.00
12:09:44:975,-23.44,5.66,-44.44,50.56
12:09:44:985,-23.80,4.71,-44.47,50.66
12:09:45:005,-22.96,5.88,-45.19,51.03
12:09:45:015,-23.50,5.09,-45.31,51.29
12:09:45:025,-23.46,5.47,-44.76,50.83
12:09:45:035,-23.07,5.59,-45.19,51.04
12:09:45:055,-23.51,4.73,-44.58,50.62
12:09:45:065,-23.50,5.00,-44.88,50.91
12:09:45:075,-22.98,5.60,-45.30,51.10
12:09:45:085,-23.13,4.94,-45.64,51.41
12:09:45:105,-23.28,5.39,-44.77,50.75
12:09:45:115,-23.20,5.21,-45.09,50.98
12:09:45:125,-24.01,4.76,-45.21,51.41
12:09:45:135,-23.16,5.76,-45.29,51.19
12:09:45:155,-23.63,4.71,-45.42,51.42
12:09:45:165,-23.50,5.00,-44.68,50.73
12:09:45:175,-23.17,5.49,-44.98,50.89
12:09:45:185,-23.38,5.47,-45.19,51.17
12:09:45:205,-23.48,5.27,-45.30,51.30
12:09:45:215,-23.59,5.09,-44.99,51.06
12:09:45:225,-23.77,5.16,-44.66,50.86
12:09:45:235,-23.34,4.56,-44.58,50.53
12:09:45:255,-23.52,4.73,-44.68,50.71
12:09:45:265,-23.73,4.53,-44.80,50.90
12:09:45:275,-23.62,4.97,-46.06,52.00
12:09:45:285,-24.01,4.67,-44.99,51.21
12:09:45:305,-23.29,5.29,-45.30,51.21
12:09:45:315,-23.20,4.87,-44.26,50.21
12:09:45:325,-23.44,4.64,-45.21,51.14
12:09:45:335,-23.35,5.48,-44.44,50.50
12:09:45:355,-23.20,5.04,-44.79,50.69
12:09:45:365,-22.97,5.51,-44.87,50.71
12:09:45:375,-22.69,5.62,-45.41,51.07
12:09:45:385,-23.70,4.98,-45.20,51.28
12:09:45:405,-23.42,4.92,-45.31,51.24
12:09:45:415,-23.66,5.54,-44.98,51.12
12:09:45:425,-23.79,5.06,-44.99,51.15
12:09:45:435,-23.56,5.62,-45.30,51.37
12:09:45:455,-23.92,4.50,-45.01,51.17
12:09:45:465,-23.52,4.72,-45.10,51.09
12:09:45:475,-23.59,5.08,-45.31,51.34
12:09:45:485,-23.39,5.28,-44.98,50.97
12:09:45:505,-23.78,5.16,-44.88,51.05
12:09:45:515,-22.88,5.78,-45.71,51.44
12:09:45:525,-24.01,4.84,-45.42,51.60
12:09:45:535,-23.23,4.93,-45.42,51.25
12:09:45:555,-23.92,4.59,-45.43,51.55
12:09:45:565,-23.81,4.70,-45.10,51.22
12:09:45:575,-23.58,5.17,-44.98,51.05
12:09:45:585,-23.17,5.59,-44.87,50.81
12:09:45:605,-22.78,5.89,-45.71,51.41
12:09:45:615,-23.89,5.05,-45.20,51.37
12:09:45:625,-23.61,4.90,-44.88,50.95
12:09:45:635,-23.94,5.59,-45.29,51.53
12:09:45:655,-23.41,5.00,-45.20,51.15
12:09:45:665,-23.30,5.28,-45.52,51.41
12:09:45:675,-23.02,5.31,-46.15,51.85
12:09:45:685,-23.92,4.50,-45.01,51.17
12:09:45:705,-23.41,4.83,-44.68,50.67
12:09:45:715,-23.57,5.37,-44.87,50.97
12:09:45:725,-23.61,5.08,-45.42,51.44
12:09:45:735,-23.18,5.49,-45.09,51.00
12:09:45:755,-23.52,4.72,-45.01,51.00
12:09:45:765,-23.70,4.98,-45.20,51.28
12:09:45:775,-23.55,5.72,-45.29,51.36
12:09:45:785,-23.08,5.67,-45.73,51.53
12:09:45:805,-23.18,5.32,-44.66,50.60
12:09:45:815,-22.95,5.98,-45.08,50.94
12:09:45:825,-23.58,5.17,-44.98,51.05
12:09:45:835,-23.36,5.82,-45.92,51.85
12:09:45:855,-23.68,5.26,-45.20,51.30
12:09:45:865,-23.92,4.50,-44.79,50.97
12:09:45:875,-23.69,5.08,-44.99,51.10
12:09:45:885,-23.16,5.76,-45.40,51.29
12:09:45:905,-23.41,4.92,-44.90,50.87
12:09:45:915,-23.12,6.23,-45.07,51.03
12:09:45:925,-23.29,5.04,-44.14,50.16
12:09:45:935,-23.58,5.17,-45.09,51.15
12:09:45:955,-23.75,5.26,-44.35,50.58
12:09:45:965,-23.70,4.71,-44.47,50.61
12:09:45:975,-23.28,5.39,-44.87,50.84
12:09:45:985,-23.91,4.68,-44.90,51.08
12:09:46:005,-22.98,5.60,-45.30,51.10
12:09:46:015,-23.89,4.88,-44.68,50.90
12:09:46:025,-23.52,4.64,-44.79,50.80
12:09:46:035,-22.70,5.44,-45.30,50.96
12:09:46:055,-23.55,4.54,-45.12,51.09
12:09:46:065,-23.70,4.88,-45.10,51.19
12:09:46:075,-23.27,5.48,-44.98,50.94
12:09:46:085,-23.28,5.31,-44.46,50.46
12:09:46:105,-23.53,4.62,-45.32,51.28
12:09:46:115,-23.12,4.95,-44.99,50.83
12:09:46:125,-23.95,4.31,-45.12,51.26
12:09:46:135,-23.19,5.12,-44.77,50.68
12:09:46:155,-23.80,4.88,-45.10,51.23
12:09:46:165,-23.61,4.98,-45.42,51.43
12:09:46:175,-23.23,4.76,-44.79,50.68
12:09:46:185,-23.08,5.59,-45.41,51.24
12:09:46:205,-23.90,4.78,-44.68,50.89
12:09:46:215,-23.05,5.78,-44.65,50.58
12:09:46:225,-23.64,4.53,-45.32,51.32
12:09:46:235,-23.22,5.11,-45.31,51.17
12:09:46:255,-23.67,5.17,-44.57,50.73
12:09:46:265,-23.63,4.54,-44.58,50.66
12:09:46:275,-23.55,4.45,-44.91,50.90
12:09:46:285,-23.52,4.47,-44.16,50.24
12:09:46:305,-23.61,4.99,-45.10,51.15
12:09:46:315,-23.13,5.03,-45.53,51.32
12:09:46:325,-23.75,5.61,-45.40,51.54
12:09:46:335,-23.58,5.27,-45.09,51.16
12:09:46:355,-23.52,4.55,-44.26,50.33
12:09:46:365,-23.73,4.70,-45.32,51.37
12:09:46:375,-23.50,5.00,-44.99,51.01
12:09:46:385,-23.42,4.90,-45.42,51.34
12:09:46:405,-23.94,4.40,-45.32,51.44
12:09:46:415,-23.29,5.29,-45.09,51.03
12:09:46:425,-23.94,4.57,-45.53,51.64
12:09:46:435,-23.69,5.06,-45.31,51.38
12:09:46:455,-24.08,4.86,-44.68,50.99
12:09:46:465,-24.05,4.21,-45.23,51.39
12:09:46:475,-23.79,4.98,-44.77,50.95
12:09:46:485,-22.70,5.54,-45.52,51.17
12:09:46:505,-23.36,5.48,-44.87,50.89
12:09:46:515,-22.91,5.15,-44.99,50.75
12:09:46:525,-23.40,4.93,-44.36,50.39
12:09:46:535,-23.08,5.42,-44.88,50.76
12:09:46:555,-23.68,5.08,-44.77,50.90
12:09:46:565,-24.00,4.86,-44.99,51.22
12:09:46:575,-23.48,5.18,-44.77,50.82
12:09:46:585,-23.61,4.81,-44.79,50.85
12:09:46:605,-23.47,5.11,-44.36,50.45
12:09:46:615,-23.64,5.62,-44.87,51.03
12:09:46:625,-23.46,5.38,-44.66,50.74
12:09:46:635,-23.27,5.49,-44.77,50.76
12:09:46:655,-23.88,5.23,-45.20,51.39
12:09:46:665,-23.69,4.98,-45.10,51.19
12:09:46:675,-23.11,5.14,-44.99,50.84
12:09:46:685,-23.30,5.11,-44.99,50.93
12:09:46:705,-23.38,5.29,-44.77,50.79
12:09:46:715,-23.44,4.82,-45.42,51.34
12:09:46:725,-23.45,4.45,-45.01,50.94
12:09:46:735,-23.44,5.65,-44.65,50.74
12:09:46:755,-24.01,4.67,-44.90,51.13
12:09:46:765,-23.86,5.15,-44.57,50.81
