# sensor:magnetometer
# Requested Sample Rate: 75 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:03:46:490,-23.52,6.17,-45.81,51.87
12:03:46:510,-23.58,5.36,-45.41,51.45
12:03:46:520,-23.35,5.75,-45.40,51.37
12:03:46:530,-23.14,5.86,-45.08,51.01
12:03:46:550,-23.85,5.42,-45.08,51.29
12:03:46:560,-23.55,5.72,-45.40,51.46
12:03:46:581,-23.13,6.05,-44.86,50.83
12:03:46:591,-23.77,5.51,-45.51,51.63
12:03:46:601,-23.12,6.14,-44.86,50.84
12:03:46:610,-23.47,5.64,-45.71,51.70
12:03:46:630,-23.86,5.58,-46.25,52.34
12:03:46:640,-23.56,5.45,-44.66,50.79
12:03:46:650,-23.80,4.97,-45.42,51.52
12:03:46:670,-23.55,5.64,-44.87,50.99
12:03:46:680,-23.45,5.73,-45.08,51.14
12:03:46:690,-23.12,6.15,-44.75,50.74
12:03:46:710,-23.63,5.81,-45.29,51.41
12:03:46:720,-23.64,5.71,-45.51,51.60
12:03:46:730,-23.63,5.81,-45.18,51.31
12:03:46:750,-23.27,5.48,-44.98,50.94
12:03:46:760,-23.06,5.86,-45.51,51.35
12:03:46:770,-23.90,6.15,-45.27,51.56
12:03:46:790,-23.24,5.84,-45.18,51.14
12:03:46:800,-23.05,6.04,-45.81,51.64
12:03:46:810,-23.89,5.04,-45.41,51.56
12:03:46:830,-23.48,6.38,-44.96,51.12
12:03:46:840,-23.72,5.98,-45.38,51.56
12:03:46:860,-23.03,6.22,-45.92,51.75
12:03:46:871,-23.18,5.40,-45.09,50.99
12:03:46:880,-23.14,6.12,-45.92,51.79
12:03:46:890,-23.25,5.84,-45.40,51.34
12:03:46:910,-23.47,5.54,-45.73,51.70
12:03:46:920,-23.56,5.62,-45.30,51.37
12:03:46:930,-23.02,6.23,-45.38,51.27
12:03:46:951,-23.56,5.62,-45.30,51.37
12:03:46:960,-23.73,5.89,-45.29,51.46
12:03:46:980,-23.31,6.04,-44.64,50.72
12:03:46:991,-23.59,5.43,-46.15,52.12
12:03:47:000,-23.24,5.94,-45.40,51.34
12:03:47:010,-23.94,5.50,-44.76,51.06
12:03:47:030,-23.91,5.87,-44.97,51.27
12:03:47:040,-23.95,5.50,-45.08,51.34
12:03:47:050,-23.79,5.15,-45.41,51.52
12:03:47:070,-23.53,5.73,-44.86,50.98
12:03:47:080,-23.36,5.73,-45.51,51.47
12:03:47:090,-23.03,6.05,-44.97,50.89
12:03:47:110,-23.64,5.88,-45.92,51.98
12:03:47:120,-23.73,5.88,-45.38,51.55
12:03:47:130,-23.41,6.11,-45.07,51.15
12:03:47:150,-23.64,5.71,-45.29,51.41
12:03:47:160,-23.45,5.82,-45.60,51.61
12:03:47:170,-22.74,6.26,-45.49,51.24
12:03:47:190,-23.01,6.42,-45.27,51.19
12:03:47:201,-23.66,5.62,-45.29,51.40
12:03:47:210,-23.56,5.71,-45.71,51.74
12:03:47:230,-23.80,4.78,-44.90,51.04
12:03:47:240,-23.51,4.99,-45.42,51.39
12:03:47:250,-23.46,5.72,-45.71,51.70
12:03:47:270,-23.68,5.43,-45.73,51.78
12:03:47:280,-24.06,5.39,-45.40,51.66
12:03:47:290,-22.85,6.23,-46.13,51.85
12:03:47:310,-23.46,5.47,-44.98,51.03
12:03:47:320,-24.13,5.48,-45.08,51.42
12:03:47:330,-23.24,6.03,-45.60,51.54
12:03:47:350,-23.42,5.93,-44.86,50.95
12:03:47:361,-23.53,5.82,-45.08,51.18
12:03:47:370,-23.29,5.38,-45.30,51.22
12:03:47:390,-23.41,6.03,-44.64,50.77
12:03:47:401,-23.72,5.81,-44.75,50.98
12:03:47:410,-23.48,6.20,-44.53,50.72
12:03:47:430,-23.50,6.28,-44.96,51.11
12:03:47:440,-22.97,5.70,-45.30,51.11
12:03:47:450,-23.88,5.15,-45.09,51.28
12:03:47:470,-23.31,6.11,-45.18,51.20
12:03:47:480,-23.29,5.38,-45.30,51.22
12:03:47:490,-23.17,5.50,-44.66,50.62
12:03:47:510,-24.24,5.29,-44.87,51.28
12:03:47:520,-23.50,5.18,-45.20,51.21
12:03:47:530,-23.64,5.80,-45.60,51.69
12:03:47:551,-23.62,5.72,-44.54,50.74
12:03:47:560,-23.75,5.53,-45.08,51.25
12:03:47:570,-23.51,6.53,-46.43,52.45
12:03:47:591,-23.41,6.45,-46.02,52.03
12:03:47:600,-23.35,5.58,-44.44,50.51
12:03:47:610,-23.95,5.50,-45.30,51.53
12:03:47:630,-23.25,5.67,-44.87,50.86
12:03:47:640,-24.27,5.10,-45.09,51.46
12:03:47:650,-24.02,5.94,-45.70,51.97
12:03:47:671,-23.68,6.26,-44.96,51.20
12:03:47:680,-23.46,5.64,-45.51,51.51
12:03:47:690,-23.30,6.48,-45.69,51.70
12:03:47:710,-23.45,5.82,-45.40,51.42
12:03:47:720,-23.55,5.72,-45.08,51.18
12:03:47:730,-24.03,5.67,-45.40,51.68
12:03:47:750,-23.39,5.20,-44.99,50.97
12:03:47:760,-23.46,5.55,-45.08,51.12
12:03:47:770,-23.53,5.82,-45.29,51.37
12:03:47:791,-23.34,5.92,-45.60,51.57
12:03:47:800,-24.13,5.56,-45.40,51.71
12:03:47:810,-23.25,5.83,-45.71,51.62
12:03:47:831,-23.19,5.39,-45.52,51.37
12:03:47:840,-23.64,5.89,-45.71,51.80
12:03:47:850,-23.34,5.93,-45.29,51.29
12:03:47:870,-23.19,6.59,-45.26,51.28
12:03:47:880,-23.61,6.26,-45.70,51.82
12:03:47:890,-23.55,5.81,-45.60,51.65
12:03:47:910,-23.56,5.45,-44.76,50.88
12:03:47:920,-23.66,5.61,-45.40,51.50
12:03:47:930,-23.57,5.62,-45.82,51.84
12:03:47:950,-23.11,5.21,-45.52,51.31
12:03:47:960,-23.33,5.94,-44.86,50.91
12:03:47:970,-23.73,5.97,-45.70,51.84
12:03:47:990,-23.24,6.03,-45.60,51.54
12:03:48:000,-23.55,5.81,-45.40,51.47
12:03:48:010,-23.20,5.29,-45.52,51.37
12:03:48:030,-23.58,5.53,-46.04,52.03
12:03:48:040,-23.64,5.62,-44.87,51.03
12:03:48:050,-23.25,5.67,-44.87,50.86
12:03:48:071,-23.45,5.73,-45.51,51.51
12:03:48:081,-23.33,5.93,-44.97,51.00
12:03:48:090,-23.36,5.82,-45.82,51.76
12:03:48:110,-23.62,5.82,-44.76,50.94
12:03:48:120,-23.51,6.19,-45.16,51.29
12:03:48:140,-23.06,5.87,-45.29,51.16
12:03:48:150,-23.33,5.84,-44.65,50.72
12:03:48:160,-23.68,5.26,-45.09,51.20
12:03:48:170,-23.57,5.44,-45.62,51.63
12:03:48:190,-23.62,5.82,-44.76,50.94
12:03:48:200,-23.33,6.20,-45.70,51.68
12:03:48:210,-23.64,5.71,-45.40,51.50
12:03:48:230,-23.50,5.10,-44.88,50.92
12:03:48:240,-23.68,5.26,-45.20,51.30
12:03:48:250,-23.17,5.49,-44.98,50.89
12:03:48:270,-23.56,5.54,-44.98,51.08
12:03:48:280,-23.73,5.80,-45.29,51.45
12:03:48:291,-23.01,6.42,-45.27,51.19
12:03:48:311,-24.02,5.86,-45.49,51.78
12:03:48:320,-23.61,5.08,-45.63,51.62
12:03:48:330,-22.95,6.05,-45.49,51.31
12:03:48:351,-24.07,5.29,-45.51,51.75
12:03:48:360,-23.57,5.44,-45.41,51.45
12:03:48:370,-23.33,6.11,-45.49,51.49
12:03:48:390,-23.17,5.66,-45.51,51.38
12:03:48:400,-23.52,6.17,-45.59,51.67
12:03:48:410,-23.47,5.72,-46.03,51.99
12:03:48:430,-23.07,5.50,-44.87,50.75
12:03:48:440,-23.80,6.15,-45.49,51.71
12:03:48:450,-23.83,5.87,-45.60,51.79
12:03:48:470,-23.84,5.86,-46.03,52.17
12:03:48:480,-23.59,5.26,-45.63,51.64
12:03:48:491,-23.64,5.89,-45.71,51.80
12:03:48:510,-23.88,5.15,-44.98,51.18
12:03:48:520,-23.48,5.18,-44.77,50.82
12:03:48:530,-23.67,5.34,-45.19,51.29
12:03:48:550,-23.11,6.50,-45.48,51.43
12:03:48:561,-24.06,5.31,-45.19,51.47
12:03:48:570,-23.24,6.11,-45.70,51.63
12:03:48:590,-23.63,5.98,-45.70,51.80
12:03:48:600,-23.85,5.50,-45.40,51.57
12:03:48:610,-23.74,5.87,-45.92,52.03
12:03:48:630,-23.91,5.97,-45.18,51.46
12:03:48:640,-23.70,4.79,-44.79,50.90
12:03:48:650,-23.99,5.04,-45.31,51.51
12:03:48:670,-23.47,5.37,-45.19,51.20
12:03:48:680,-23.66,5.53,-45.19,51.30
12:03:48:690,-23.05,6.04,-45.81,51.64
12:03:48:710,-23.69,5.06,-45.41,51.47
12:03:48:720,-23.46,5.64,-45.30,51.32
12:03:48:730,-24.07,6.31,-45.27,51.66
12:03:48:750,-23.28,5.48,-45.09,51.04
12:03:48:760,-23.95,5.59,-45.60,51.81
12:03:48:780,-23.68,6.36,-45.05,51.29
12:03:48:790,-23.55,5.72,-45.51,51.56
12:03:48:800,-23.46,5.47,-45.09,51.12
12:03:48:810,-23.06,5.86,-45.51,51.35
12:03:48:831,-23.72,5.98,-45.18,51.37
12:03:48:841,-23.63,5.72,-44.76,50.94
12:03:48:850,-23.35,5.75,-45.40,51.37
12:03:48:870,-23.66,5.61,-45.62,51.69
12:03:48:880,-23.34,5.83,-45.29,51.28
12:03:48:890,-23.67,5.34,-45.19,51.29
12:03:48:910,-23.74,5.53,-44.87,51.07
12:03:48:920,-23.66,5.53,-45.19,51.30
12:03:48:930,-23.23,6.12,-45.29,51.26
12:03:48:950,-23.03,6.23,-45.49,51.37
12:03:48:960,-23.34,5.84,-44.86,50.90
12:03:48:970,-23.44,6.00,-45.49,51.53
12:03:48:990,-22.94,6.16,-45.18,51.04
12:03:49:000,-23.61,6.00,-44.54,50.77
12:03:49:010,-23.48,5.44,-45.73,51.69
12:03:49:030,-23.64,5.71,-45.29,51.41
12:03:49:040,-23.72,5.89,-45.18,51.36
12:03:49:051,-23.73,5.71,-45.08,51.26
12:03:49:070,-23.13,6.05,-44.86,50.83
12:03:49:080,-23.09,5.32,-45.09,50.94
12:03:49:090,-23.73,5.80,-45.08,51.27
12:03:49:110,-23.66,5.78,-46.14,52.17
12:03:49:121,-24.02,5.77,-45.18,51.49
12:03:49:130,-22.62,6.47,-45.27,51.02
12:03:49:150,-23.73,5.62,-44.76,50.97
12:03:49:160,-23.38,5.64,-45.82,51.75
12:03:49:180,-23.57,5.44,-45.51,51.54
12:03:49:190,-23.57,5.44,-45.51,51.54
12:03:49:200,-23.25,5.66,-45.08,51.04
12:03:49:220,-23.12,6.31,-45.59,51.51
12:03:49:230,-23.70,6.16,-45.49,51.67
12:03:49:240,-23.83,5.88,-45.29,51.51
12:03:49:260,-23.42,6.10,-45.38,51.44
12:03:49:270,-22.83,6.09,-44.65,50.52
12:03:49:280,-24.03,5.67,-45.29,51.58
12:03:49:300,-23.25,5.67,-44.76,50.76
12:03:49:310,-23.64,5.71,-45.40,51.50
12:03:49:320,-23.31,6.28,-45.70,51.69
12:03:49:340,-23.67,5.43,-45.62,51.68
12:03:49:350,-23.95,5.59,-45.51,51.73
12:03:49:360,-22.89,5.60,-45.73,51.44
12:03:49:370,-23.01,6.16,-44.43,50.41
12:03:49:391,-23.44,5.83,-44.97,51.04
12:03:49:400,-23.14,6.04,-45.60,51.50
12:03:49:410,-23.73,5.71,-45.08,51.26
12:03:49:430,-23.74,5.78,-45.60,51.74
12:03:49:441,-23.83,5.78,-45.18,51.40
12:03:49:450,-23.62,5.90,-44.75,50.94
12:03:49:470,-23.27,5.73,-45.93,51.81
12:03:49:480,-23.56,5.62,-45.51,51.55
12:03:49:490,-23.66,5.53,-45.40,51.49
12:03:49:511,-23.84,5.60,-45.19,51.40
12:03:49:520,-23.50,5.18,-45.20,51.21
12:03:49:530,-23.25,5.76,-45.29,51.23
12:03:49:550,-23.48,5.18,-44.99,51.02
12:03:49:560,-23.58,5.17,-44.98,51.05
12:03:49:570,-23.46,5.55,-45.40,51.40
12:03:49:590,-23.53,5.99,-45.70,51.75
12:03:49:600,-23.11,6.32,-45.07,51.04
12:03:49:620,-22.96,5.97,-45.60,51.40
12:03:49:630,-23.73,5.80,-45.40,51.55
12:03:49:640,-23.38,5.29,-44.88,50.88
12:03:49:650,-23.50,5.27,-45.52,51.50
12:03:49:670,-23.53,5.90,-45.40,51.47
12:03:49:680,-23.92,5.78,-45.08,51.36
12:03:49:690,-23.66,5.70,-45.82,51.88
12:03:49:710,-23.58,5.36,-45.41,51.45
12:03:49:720,-23.40,5.01,-44.99,50.96
12:03:49:730,-23.18,5.75,-46.25,52.05
12:03:49:750,-23.84,5.70,-45.29,51.49
12:03:49:760,-23.86,5.50,-45.62,51.77
12:03:49:770,-23.01,6.50,-45.70,51.58
12:03:49:790,-23.28,6.76,-45.47,51.53
12:03:49:800,-23.70,6.16,-45.49,51.67
12:03:49:810,-23.96,5.49,-45.62,51.82
12:03:49:830,-23.03,6.23,-45.49,51.37
12:03:49:840,-23.17,5.67,-45.40,51.28
12:03:49:850,-23.35,5.66,-44.87,50.90
12:03:49:870,-23.11,6.40,-45.38,51.33
12:03:49:880,-22.78,5.62,-44.87,50.63
12:03:49:890,-23.12,6.31,-45.70,51.60
12:03:49:910,-23.42,6.01,-45.07,51.15
12:03:49:920,-23.29,5.47,-45.62,51.51
12:03:49:931,-22.95,6.15,-45.70,51.51
12:03:49:950,-24.25,5.28,-45.09,51.47
12:03:49:960,-24.18,5.10,-45.52,51.79
12:03:49:970,-22.88,5.61,-45.19,50.96
12:03:49:990,-23.56,5.62,-45.62,51.65
12:03:50:000,-23.96,5.31,-45.30,51.52
12:03:50:010,-23.35,5.66,-45.08,51.08
12:03:50:030,-23.74,5.71,-45.19,51.36
12:03:50:040,-23.75,5.78,-45.92,52.02
12:03:50:050,-23.63,5.81,-45.18,51.31
12:03:50:070,-23.53,6.16,-46.24,52.25
12:03:50:080,-23.08,5.67,-45.62,51.44
12:03:50:090,-22.83,6.34,-45.59,51.38
12:03:50:110,-23.94,5.59,-45.29,51.53
12:03:50:120,-23.29,5.21,-45.09,51.02
12:03:50:130,-22.63,6.37,-45.49,51.21
12:03:50:150,-23.23,6.21,-45.70,51.64
12:03:50:160,-23.63,5.72,-44.65,50.84
12:03:50:170,-23.67,5.43,-45.51,51.58
12:03:50:190,-23.62,5.99,-45.38,51.51
12:03:50:200,-23.35,5.83,-45.51,51.48
12:03:50:210,-23.55,5.72,-45.40,51.46
12:03:50:230,-23.40,6.37,-45.59,51.64
12:03:50:240,-23.24,5.86,-44.97,50.96
12:03:50:250,-23.74,5.88,-45.81,51.93
12:03:50:270,-23.44,5.90,-45.60,51.61
12:03:50:280,-23.63,5.89,-45.29,51.42
12:03:50:290,-23.06,5.77,-45.40,51.24
12:03:50:310,-24.07,5.12,-44.88,51.19
12:03:50:321,-23.92,5.77,-45.40,51.64
12:03:50:330,-23.53,5.90,-45.29,51.38
12:03:50:350,-23.85,5.51,-45.19,51.39
12:03:50:360,-23.52,4.89,-45.63,51.57
12:03:50:370,-23.20,6.39,-45.48,51.46
12:03:50:390,-23.17,5.66,-45.51,51.38
12:03:50:400,-23.73,5.71,-45.08,51.26
12:03:50:411,-23.83,5.70,-44.86,51.11
12:03:50:430,-23.44,6.09,-45.92,51.91
12:03:50:440,-23.52,4.89,-45.63,51.57
12:03:50:450,-23.94,5.50,-44.97,51.24
12:03:50:471,-22.96,5.88,-45.19,51.03
12:03:50:480,-23.34,5.93,-45.18,51.19
12:03:50:490,-23.18,6.59,-45.16,51.19
12:03:50:510,-23.35,5.83,-45.40,51.38
12:03:50:520,-23.67,5.34,-45.30,51.39
12:03:50:530,-23.34,5.84,-44.86,50.90
12:03:50:550,-23.46,5.47,-45.09,51.12
12:03:50:560,-23.81,5.97,-45.18,51.42
12:03:50:570,-23.41,6.11,-45.07,51.15
12:03:50:590,-23.73,6.06,-45.92,52.04
12:03:50:600,-23.38,5.38,-44.77,50.79
12:03:50:610,-23.18,5.49,-45.41,51.28
12:03:50:630,-23.69,5.16,-45.31,51.39
12:03:50:640,-23.55,5.55,-44.76,50.88
12:03:50:650,-24.16,5.11,-44.88,51.23
12:03:50:670,-23.31,6.12,-44.86,50.93
12:03:50:680,-23.13,6.04,-45.29,51.21
12:03:50:690,-23.64,5.89,-45.71,51.80
12:03:50:710,-23.28,5.39,-45.09,51.03
12:03:50:720,-23.84,5.60,-45.08,51.30
12:03:50:730,-23.41,6.28,-45.48,51.54
12:03:50:750,-24.05,5.49,-45.19,51.48
12:03:50:760,-23.91,5.78,-44.86,51.16
12:03:50:770,-23.36,5.82,-45.92,51.85
12:03:50:791,-22.78,5.89,-45.71,51.41
12:03:50:800,-23.53,5.90,-45.60,51.66
12:03:50:810,-23.27,5.66,-45.40,51.32
12:03:50:830,-23.25,5.93,-45.60,51.53
12:03:50:840,-23.45,5.56,-44.66,50.75
12:03:50:851,-24.11,4.83,-45.74,51.93
12:03:50:870,-23.50,6.27,-45.38,51.49
12:03:50:880,-23.38,5.38,-45.09,51.07
12:03:50:890,-23.28,5.56,-45.62,51.51
12:03:50:911,-23.07,5.34,-43.92,49.90
12:03:50:920,-23.39,5.20,-44.77,50.78
12:03:50:930,-23.81,5.80,-44.86,51.12
12:03:50:950,-24.07,5.21,-45.41,51.66
12:03:50:960,-23.77,5.42,-45.51,51.62
12:03:50:980,-23.50,6.11,-44.43,50.63
12:03:50:990,-23.85,5.25,-44.55,50.81
12:03:51:000,-22.98,5.34,-44.46,50.33
12:03:51:010,-23.35,5.83,-45.60,51.57
12:03:51:030,-23.84,5.51,-44.87,51.11
12:03:51:040,-23.16,5.94,-45.71,51.59
12:03:51:050,-23.67,5.44,-45.19,51.30
12:03:51:070,-23.16,5.86,-45.51,51.39
12:03:51:080,-23.56,5.45,-44.66,50.79
12:03:51:090,-22.84,6.25,-45.81,51.57
12:03:51:110,-23.52,6.00,-45.07,51.19
12:03:51:120,-23.53,5.82,-44.97,51.09
12:03:51:130,-23.06,5.77,-45.19,51.06
12:03:51:150,-23.84,5.60,-45.08,51.30
12:03:51:160,-23.40,5.18,-45.31,51.26
12:03:51:180,-23.31,6.03,-44.86,50.91
12:03:51:190,-23.18,5.49,-45.19,51.08
12:03:51:200,-23.03,6.49,-46.43,52.24
12:03:51:210,-22.96,5.78,-45.30,51.11
12:03:51:230,-23.63,5.89,-45.40,51.52
12:03:51:240,-24.05,5.40,-45.08,51.38
12:03:51:250,-23.53,5.82,-44.97,51.09
12:03:51:270,-23.05,6.05,-45.49,51.36
12:03:51:281,-23.17,5.50,-44.66,50.62
12:03:51:290,-23.13,6.04,-45.29,51.21
12:03:51:310,-23.28,5.48,-45.41,51.32
12:03:51:320,-23.52,6.09,-45.49,51.58
12:03:51:331,-23.69,6.34,-45.27,51.49
12:03:51:350,-23.77,5.33,-45.09,51.25
12:03:51:360,-23.40,5.10,-45.20,51.15
12:03:51:371,-22.86,5.88,-45.60,51.35
12:03:51:390,-23.13,6.31,-46.02,51.89
12:03:51:400,-23.81,5.88,-45.07,51.31
12:03:51:410,-23.35,5.66,-45.08,51.08
12:03:51:430,-23.28,5.38,-45.20,51.13
12:03:51:440,-24.25,5.37,-45.51,51.84
12:03:51:450,-23.97,5.22,-45.41,51.61
12:03:51:471,-23.13,6.21,-45.81,51.69
12:03:51:480,-23.66,5.61,-45.40,51.50
12:03:51:490,-23.12,6.39,-45.91,51.80
12:03:51:510,-23.84,5.77,-45.71,51.88
12:03:51:520,-23.88,5.22,-45.52,51.66
12:03:51:530,-23.53,5.82,-45.29,51.37
12:03:51:550,-23.35,5.66,-44.97,50.99
12:03:51:560,-23.67,5.17,-44.66,50.81
12:03:51:570,-23.74,5.53,-44.98,51.16
12:03:51:590,-22.94,6.15,-45.49,51.32
12:03:51:600,-23.34,5.93,-45.40,51.39
12:03:51:610,-23.28,5.65,-45.71,51.61
12:03:51:630,-23.66,5.61,-45.40,51.50
12:03:51:640,-23.74,5.70,-45.51,51.64
12:03:51:650,-23.25,5.84,-45.51,51.44
12:03:51:670,-23.17,5.58,-45.19,51.09
12:03:51:681,-23.66,5.61,-45.62,51.69
12:03:51:690,-23.84,5.60,-45.29,51.48
12:03:51:710,-24.12,5.67,-44.76,51.16
12:03:51:720,-23.92,5.69,-44.97,51.25
12:03:51:730,-23.02,6.23,-45.38,51.27
12:03:51:750,-23.25,5.76,-44.97,50.95
12:03:51:760,-23.95,5.49,-45.40,51.62
12:03:51:770,-23.44,5.83,-45.08,51.14
12:03:51:790,-23.01,6.25,-44.86,50.80
12:03:51:800,-23.44,5.73,-44.97,51.03
12:03:51:810,-23.64,5.62,-44.87,51.03
12:03:51:830,-23.96,5.40,-45.51,51.71
12:03:51:840,-23.45,5.65,-45.19,51.22
12:03:51:850,-23.23,6.04,-45.07,51.06
12:03:51:871,-23.45,5.65,-45.08,51.13
12:03:51:880,-23.66,5.70,-45.82,51.88
12:03:51:890,-23.52,5.92,-44.86,51.00
12:03:51:911,-23.95,5.58,-45.71,51.91
12:03:51:920,-23.85,5.51,-45.08,51.30
12:03:51:930,-23.19,5.22,-44.77,50.69
12:03:51:950,-23.27,5.66,-45.19,51.14
12:03:51:960,-23.33,6.11,-45.38,51.39
12:03:51:971,-23.06,5.77,-45.19,51.06
12:03:51:990,-23.24,5.94,-45.29,51.25
12:03:52:000,-23.55,5.81,-45.40,51.47
12:03:52:011,-23.56,5.54,-45.40,51.44
12:03:52:030,-22.94,6.15,-45.60,51.42
12:03:52:040,-23.38,5.38,-45.20,51.17
12:03:52:050,-23.66,5.44,-44.98,51.11
12:03:52:070,-23.14,5.87,-44.97,50.91
12:03:52:080,-23.53,5.99,-45.49,51.57
12:03:52:090,-23.00,6.77,-46.01,51.88
12:03:52:110,-24.03,5.59,-45.08,51.39
12:03:52:120,-23.58,5.09,-44.88,50.96
12:03:52:130,-23.91,6.04,-45.59,51.83
12:03:52:150,-23.56,5.62,-45.51,51.55
12:03:52:161,-23.88,5.05,-44.99,51.19
12:03:52:170,-23.44,5.73,-44.97,51.03
12:03:52:190,-22.74,6.09,-45.08,50.86
12:03:52:200,-23.44,5.82,-45.29,51.32
12:03:52:211,-23.69,4.98,-45.10,51.19
12:03:52:230,-23.38,6.58,-44.94,51.08
12:03:52:240,-23.34,5.84,-44.97,51.00
12:03:52:250,-23.48,5.36,-45.52,51.50
12:03:52:270,-23.44,5.92,-45.49,51.52
12:03:52:280,-23.24,6.03,-45.38,51.34
12:03:52:290,-23.85,5.51,-45.08,51.30
12:03:52:310,-23.74,5.61,-44.97,51.16
12:03:52:320,-23.47,5.28,-44.98,51.01
12:03:52:330,-23.16,5.76,-45.29,51.19
12:03:52:350,-23.64,5.80,-45.60,51.69
12:03:52:360,-23.18,5.31,-44.88,50.79
12:03:52:370,-23.44,5.75,-44.76,50.85
12:03:52:390,-23.07,5.86,-45.82,51.64
12:03:52:400,-23.46,5.47,-44.76,50.83
12:03:52:410,-23.69,6.00,-44.43,50.71
12:03:52:430,-23.01,6.50,-45.70,51.58
12:03:52:440,-24.02,5.94,-45.81,52.07
12:03:52:450,-23.72,6.06,-45.81,51.94
12:03:52:470,-23.95,5.49,-45.40,51.62
12:03:52:480,-23.31,6.47,-46.02,51.99
12:03:52:501,-23.55,5.81,-45.71,51.75
12:03:52:510,-23.67,5.51,-45.73,51.78
12:03:52:520,-24.09,5.94,-44.96,51.35
12:03:52:530,-22.59,6.82,-45.58,51.33
12:03:52:550,-23.47,5.45,-45.30,51.31
12:03:52:560,-23.40,5.53,-46.57,52.41
12:03:52:570,-23.36,5.56,-45.08,51.08
12:03:52:590,-23.30,6.56,-45.80,51.80
12:03:52:600,-23.63,5.72,-45.08,51.22
12:03:52:610,-23.75,5.51,-45.19,51.35
12:03:52:630,-23.09,6.50,-45.16,51.14
12:03:52:640,-23.24,5.94,-45.40,51.34
12:03:52:650,-23.53,5.90,-45.29,51.38
12:03:52:670,-23.35,5.66,-44.97,50.99
12:03:52:680,-23.94,5.60,-44.97,51.25
12:03:52:700,-23.67,5.44,-45.30,51.40
12:03:52:710,-23.03,6.05,-45.07,50.97
12:03:52:720,-23.42,5.93,-44.97,51.05
12:03:52:740,-23.44,5.82,-45.29,51.32
12:03:52:750,-23.44,5.83,-45.08,51.14
12:03:52:760,-23.00,6.60,-45.59,51.49
12:03:52:780,-23.56,5.45,-45.09,51.17
12:03:52:790,-23.45,5.73,-45.29,51.32
12:03:52:800,-23.35,5.83,-45.40,51.38
12:03:52:820,-22.95,6.05,-45.71,51.51
12:03:52:830,-23.55,5.72,-45.29,51.36
12:03:52:840,-24.09,5.94,-44.96,51.35
12:03:52:860,-23.74,6.89,-45.15,51.48
12:03:52:870,-23.42,6.09,-45.70,51.71
12:03:52:880,-23.31,5.95,-44.22,50.35
12:03:52:890,-23.45,5.73,-45.29,51.32
12:03:52:910,-22.86,5.80,-45.08,50.88
12:03:52:920,-23.52,6.00,-45.07,51.19
12:03:52:930,-23.27,5.75,-45.51,51.43
12:03:52:950,-23.88,6.25,-44.85,51.19
12:03:52:961,-23.23,5.87,-44.33,50.39
12:03:52:970,-23.17,5.84,-46.14,51.96
12:03:52:990,-23.58,5.26,-45.41,51.44
12:03:53:000,-23.47,5.45,-45.41,51.41
12:03:53:020,-23.30,6.48,-45.48,51.51
12:03:53:030,-23.45,5.82,-45.51,51.52
12:03:53:040,-23.85,5.60,-45.40,51.59
12:03:53:050,-23.39,5.28,-44.98,50.97
12:03:53:070,-23.53,5.82,-45.18,51.27
12:03:53:080,-23.58,5.61,-46.25,52.22
12:03:53:090,-23.23,6.21,-45.59,51.54
12:03:53:110,-23.64,5.71,-45.40,51.50
12:03:53:120,-23.27,5.48,-44.98,50.94
12:03:53:130,-23.72,5.98,-45.38,51.56
12:03:53:150,-23.79,5.32,-46.15,52.20
12:03:53:160,-23.44,5.83,-45.18,51.23
12:03:53:170,-23.19,6.50,-44.96,51.00
12:03:53:190,-22.84,6.34,-45.70,51.48
12:03:53:200,-23.20,6.22,-44.96,50.97
12:03:53:210,-23.41,5.09,-45.52,51.44
12:03:53:230,-23.73,5.88,-45.71,51.84
12:03:53:241,-23.61,6.08,-45.27,51.42
12:03:53:250,-23.14,5.77,-44.76,50.72
12:03:53:270,-23.28,6.59,-44.85,50.96
12:03:53:280,-22.86,5.89,-45.19,50.98
12:03:53:300,-22.57,5.92,-45.40,51.04
12:03:53:310,-23.58,5.17,-44.98,51.05
12:03:53:320,-23.74,5.61,-45.29,51.44
12:03:53:330,-23.23,6.04,-44.97,50.97
12:03:53:350,-23.56,5.62,-45.40,51.45
12:03:53:360,-23.88,5.14,-45.20,51.38
12:03:53:370,-22.66,5.92,-45.08,50.80
12:03:53:391,-23.51,6.27,-45.48,51.58
12:03:53:400,-23.61,6.00,-44.86,51.05
12:03:53:410,-23.11,6.25,-44.53,50.56
12:03:53:430,-24.07,5.29,-45.51,51.75
12:03:53:440,-23.47,5.37,-45.19,51.20
12:03:53:450,-23.52,5.82,-44.86,50.99
12:03:53:470,-24.16,5.38,-45.51,51.80
12:03:53:481,-23.66,5.53,-45.08,51.21
12:03:53:490,-23.23,6.03,-45.18,51.15
12:03:53:510,-23.77,5.34,-44.98,51.15
12:03:53:520,-23.97,5.31,-45.51,51.71
12:03:53:530,-23.27,5.58,-44.98,50.95
12:03:53:550,-23.45,5.65,-44.87,50.94
12:03:53:560,-23.14,5.87,-44.97,50.91
12:03:53:570,-23.30,6.31,-45.07,51.13
12:03:53:590,-23.36,5.82,-45.82,51.76
12:03:53:600,-23.22,6.21,-45.38,51.35
