# sensor:magnetometer
# Requested Sample Rate: 40 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
11:55:04:868,-23.90,6.22,-45.70,51.95
11:55:04:908,-24.01,5.95,-45.27,51.59
11:55:04:928,-23.90,6.05,-45.07,51.37
11:55:04:948,-23.92,5.95,-45.70,51.93
11:55:04:968,-23.73,5.97,-45.92,52.03
11:55:05:008,-23.78,6.69,-46.10,52.30
11:55:05:028,-24.45,5.60,-46.67,52.98
11:55:05:048,-23.23,6.21,-45.59,51.54
11:55:05:068,-23.69,6.26,-45.27,51.48
11:55:05:108,-23.08,6.95,-46.01,51.94
11:55:05:128,-23.62,6.16,-45.81,51.91
11:55:05:148,-23.46,7.09,-46.42,52.49
11:55:05:168,-22.78,7.08,-45.79,51.63
11:55:05:208,-23.34,6.27,-46.45,52.36
11:55:05:228,-22.64,6.44,-46.23,51.88
11:55:05:248,-23.29,6.73,-46.21,52.19
11:55:05:268,-24.11,6.03,-45.49,51.84
11:55:05:308,-23.35,5.75,-45.40,51.37
11:55:05:328,-23.70,6.25,-45.48,51.67
11:55:05:348,-23.53,6.16,-46.24,52.25
11:55:05:368,-23.62,5.99,-45.18,51.33
11:55:05:408,-23.77,5.50,-45.82,51.91
11:55:05:428,-23.31,6.72,-47.07,52.95
11:55:05:448,-22.74,6.34,-45.92,51.63
11:55:05:468,-23.42,6.10,-45.49,51.53
11:55:05:508,-23.96,5.48,-45.93,52.10
11:55:05:528,-24.23,5.65,-45.60,51.95
11:55:05:548,-23.39,6.56,-45.48,51.56
11:55:05:568,-23.69,6.17,-44.85,51.10
11:55:05:608,-24.09,6.21,-45.59,51.94
11:55:05:628,-23.83,6.21,-46.76,52.85
11:55:05:648,-24.02,5.76,-45.29,51.59
11:55:05:668,-23.73,5.80,-45.29,51.45
11:55:05:708,-23.47,6.82,-46.01,52.10
11:55:05:728,-23.89,6.40,-45.80,52.05
11:55:05:748,-23.48,6.62,-46.01,52.08
11:55:05:768,-23.20,6.49,-45.59,51.57
11:55:05:808,-23.22,6.55,-46.65,52.52
11:55:05:828,-23.70,6.33,-45.80,51.96
11:55:05:848,-23.80,6.15,-45.49,51.71
11:55:05:868,-22.88,7.15,-45.99,51.86
11:55:05:908,-23.68,6.53,-45.58,51.78
11:55:05:928,-23.19,6.66,-46.01,51.95
11:55:05:948,-23.64,5.89,-45.71,51.80
11:55:05:968,-23.62,5.99,-45.49,51.61
11:55:06:008,-24.17,6.39,-45.37,51.80
11:55:06:028,-23.20,6.56,-46.23,52.14
11:55:06:048,-23.42,6.19,-45.91,51.91
11:55:06:068,-24.30,6.09,-45.91,52.30
11:55:06:108,-24.03,5.66,-45.60,51.86
11:55:06:128,-23.41,6.45,-46.23,52.22
11:55:06:148,-24.05,5.65,-46.14,52.34
11:55:06:168,-23.91,5.95,-45.38,51.64
11:55:06:208,-23.44,6.09,-46.02,52.00
11:55:06:228,-23.62,6.08,-45.49,51.62
11:55:06:248,-23.90,6.22,-45.80,52.03
11:55:06:268,-23.94,5.59,-45.29,51.53
11:55:06:308,-23.81,6.05,-45.59,51.79
11:55:06:328,-23.58,6.45,-45.16,51.36
11:55:06:348,-23.61,6.26,-45.70,51.82
11:55:06:368,-23.72,6.25,-46.02,52.15
11:55:06:408,-23.72,6.15,-46.13,52.23
11:55:06:428,-23.53,5.99,-45.60,51.67
11:55:06:448,-23.35,7.11,-45.68,51.79
11:55:06:468,-23.41,6.37,-45.80,51.83
11:55:06:508,-24.18,6.37,-46.12,52.46
11:55:06:528,-24.12,5.93,-45.81,52.11
11:55:06:548,-23.53,6.08,-46.02,52.04
11:55:06:568,-23.73,5.97,-45.70,51.84
11:55:06:608,-23.61,6.26,-45.91,52.00
11:55:06:628,-23.38,6.82,-46.10,52.14
11:55:06:648,-23.66,6.81,-45.36,51.61
11:55:06:668,-23.70,6.25,-45.91,52.04
11:55:06:708,-23.69,6.43,-45.91,52.06
11:55:06:728,-23.95,6.77,-45.79,52.11
11:55:06:748,-23.69,6.43,-46.01,52.15
11:55:06:768,-24.08,6.39,-45.80,52.14
11:55:06:808,-24.09,6.21,-45.59,51.94
11:55:06:828,-23.41,6.28,-45.70,51.73
11:55:06:848,-23.52,6.26,-46.34,52.34
11:55:06:868,-24.02,6.03,-46.13,52.36
11:55:06:908,-23.55,5.81,-45.71,51.75
11:55:06:928,-23.27,5.92,-46.14,52.01
11:55:06:948,-22.92,6.50,-46.23,52.01
11:55:06:968,-23.81,6.15,-45.70,51.90
11:55:07:008,-23.62,5.99,-45.29,51.43
11:55:07:028,-24.53,5.44,-45.29,51.79
11:55:07:048,-23.18,6.84,-45.79,51.77
11:55:07:068,-23.91,5.95,-45.60,51.84
11:55:07:108,-23.46,7.00,-45.99,52.10
11:55:07:128,-24.05,5.75,-46.35,52.53
11:55:07:148,-23.53,5.90,-45.49,51.56
11:55:07:168,-23.40,6.38,-45.48,51.54
11:55:07:208,-23.53,6.16,-46.45,52.43
11:55:07:228,-24.23,5.82,-46.24,52.52
11:55:07:248,-23.64,5.97,-46.13,52.18
11:55:07:268,-23.24,5.94,-45.29,51.25
11:55:07:308,-23.45,5.90,-45.71,51.71
11:55:07:328,-23.50,6.36,-45.59,51.68
11:55:07:348,-23.38,6.73,-45.69,51.76
11:55:07:368,-23.92,5.86,-45.60,51.83
11:55:07:408,-23.55,6.06,-46.45,52.42
11:55:07:428,-23.72,6.25,-46.02,52.15
11:55:07:448,-23.11,6.49,-45.59,51.52
11:55:07:468,-23.81,6.05,-45.70,51.89
11:55:07:508,-23.72,6.06,-45.38,51.57
11:55:07:528,-23.45,5.82,-45.71,51.71
11:55:07:548,-23.75,6.80,-45.58,51.84
11:55:07:568,-24.12,5.92,-46.02,52.29
11:55:07:608,-23.84,5.78,-45.60,51.78
11:55:07:628,-24.09,6.21,-45.70,52.04
11:55:07:648,-23.33,6.27,-46.34,52.25
11:55:07:668,-23.70,6.33,-46.02,52.15
11:55:07:708,-24.30,5.83,-45.18,51.63
11:55:07:728,-24.01,6.03,-45.91,52.16
11:55:07:748,-23.20,6.14,-44.54,50.60
11:55:07:768,-24.39,5.99,-45.49,51.96
11:55:07:808,-23.92,5.86,-45.71,51.93
11:55:07:828,-24.40,6.08,-46.02,52.44
11:55:07:848,-23.85,6.87,-45.90,52.18
11:55:07:868,-23.83,5.95,-45.92,52.08
11:55:07:908,-23.56,6.98,-46.31,52.43
11:55:07:928,-23.38,6.65,-45.37,51.47
11:55:07:948,-23.38,6.73,-45.69,51.76
11:55:07:968,-23.83,6.04,-46.24,52.37
11:55:08:008,-23.72,6.06,-45.59,51.75
11:55:08:028,-23.41,6.36,-46.12,52.11
11:55:08:048,-23.53,7.09,-45.68,51.87
11:55:08:068,-24.19,6.10,-45.70,52.07
11:55:08:108,-24.34,5.62,-46.03,52.37
11:55:08:128,-23.33,6.10,-45.70,51.67
11:55:08:148,-23.02,6.42,-45.59,51.48
11:55:08:168,-23.91,6.05,-45.49,51.75
11:55:08:208,-24.00,6.04,-45.38,51.69
11:55:08:228,-24.09,6.12,-45.38,51.75
11:55:08:248,-23.89,6.49,-46.12,52.34
11:55:08:268,-23.89,6.32,-45.59,51.86
11:55:08:308,-24.39,6.17,-45.91,52.35
11:55:08:328,-24.02,5.76,-45.29,51.59
11:55:08:348,-23.45,7.10,-45.79,51.93
11:55:08:368,-23.44,6.17,-46.24,52.20
11:55:08:408,-23.64,5.71,-45.29,51.41
11:55:08:428,-24.03,5.67,-45.29,51.58
11:55:08:448,-23.31,6.30,-45.48,51.50
11:55:08:468,-24.12,5.93,-45.81,52.11
11:55:08:508,-23.69,6.43,-46.01,52.15
11:55:08:528,-23.73,5.88,-45.71,51.84
11:55:08:548,-23.67,6.62,-45.47,51.69
11:55:08:568,-23.70,6.33,-46.23,52.33
11:55:08:608,-23.80,6.15,-45.59,51.80
11:55:08:628,-23.42,6.36,-46.45,52.40
11:55:08:648,-23.48,6.54,-45.69,51.79
11:55:08:668,-23.55,5.81,-45.71,51.75
11:55:08:708,-23.74,5.70,-45.60,51.73
11:55:08:728,-23.51,6.19,-45.49,51.58
11:55:08:748,-23.02,6.49,-46.34,52.14
11:55:08:768,-23.96,6.67,-45.69,52.02
11:55:08:808,-23.73,6.06,-45.92,52.04
11:55:08:828,-23.95,5.67,-45.82,52.01
11:55:08:848,-23.52,6.34,-46.34,52.35
11:55:08:868,-23.48,6.55,-45.58,51.69
11:55:08:908,-23.53,6.16,-46.34,52.33
11:55:08:928,-23.78,5.33,-45.62,51.72
11:55:08:948,-23.63,6.23,-46.54,52.57
11:55:08:968,-23.94,6.03,-46.45,52.60
11:55:09:008,-23.31,6.38,-45.70,51.70
11:55:09:028,-23.92,5.77,-45.18,51.45
11:55:09:048,-23.55,5.89,-45.71,51.76
11:55:09:068,-23.99,6.22,-45.38,51.71
11:55:09:108,-23.41,6.37,-46.02,52.02
11:55:09:128,-24.19,6.10,-45.80,52.15
11:55:09:148,-23.20,6.22,-44.96,50.97
11:55:09:168,-23.48,6.64,-45.69,51.80
11:55:09:208,-23.48,6.71,-46.43,52.47
11:55:09:228,-23.73,5.88,-45.38,51.55
11:55:09:248,-23.41,6.20,-45.38,51.44
11:55:09:268,-24.09,6.20,-46.02,52.31
11:55:09:308,-24.33,5.64,-45.71,52.09
11:55:09:328,-23.89,6.50,-46.01,52.24
11:55:09:348,-23.12,6.58,-46.23,52.10
11:55:09:368,-24.29,6.10,-45.59,52.02
11:55:09:408,-24.05,5.66,-45.92,52.14
11:55:09:428,-23.66,5.78,-46.24,52.26
11:55:09:448,-23.29,6.75,-46.01,52.00
11:55:09:468,-24.11,6.01,-45.91,52.20
11:55:09:508,-24.13,5.65,-45.71,52.00
11:55:09:528,-23.63,5.98,-45.81,51.89
11:55:09:548,-23.56,6.91,-45.90,52.05
11:55:09:568,-23.64,5.88,-45.81,51.89
11:55:09:608,-23.64,5.97,-46.13,52.18
11:55:09:628,-23.74,5.70,-45.60,51.73
11:55:09:648,-23.20,6.31,-45.07,51.08
11:55:09:668,-23.63,6.06,-45.92,52.00
11:55:09:708,-23.33,6.37,-46.23,52.17
11:55:09:728,-23.95,5.84,-46.35,52.50
11:55:09:748,-24.17,5.45,-46.36,52.57
11:55:09:768,-23.70,6.33,-46.02,52.15
11:55:09:808,-23.27,6.84,-45.58,51.63
11:55:09:828,-23.53,5.99,-45.49,51.57
11:55:09:848,-23.09,6.59,-45.48,51.43
11:55:09:868,-23.61,6.26,-45.59,51.72
11:55:09:908,-23.57,6.71,-45.90,52.03
11:55:09:928,-23.84,5.77,-45.92,52.06
11:55:09:948,-23.58,6.62,-46.01,52.12
11:55:09:968,-24.36,5.26,-45.93,52.26
11:55:10:008,-23.42,6.10,-45.60,51.63
11:55:10:028,-23.67,6.62,-45.58,51.78
11:55:10:048,-24.11,6.10,-46.13,52.40
11:55:10:068,-23.94,5.86,-45.92,52.11
11:55:10:108,-23.75,5.61,-45.40,51.54
11:55:10:128,-23.02,6.49,-46.34,52.14
11:55:10:148,-23.89,6.32,-45.69,51.94
11:55:10:168,-23.52,6.17,-45.81,51.87
11:55:10:208,-23.50,6.28,-45.07,51.21
11:55:10:228,-24.05,5.65,-46.14,52.34
11:55:10:248,-23.80,6.32,-46.02,52.19
11:55:10:268,-24.50,5.89,-45.49,52.01
11:55:10:308,-23.44,6.09,-46.13,52.10
11:55:10:328,-24.29,6.10,-45.48,51.92
11:55:10:348,-23.84,5.86,-46.03,52.17
11:55:10:368,-24.08,6.56,-46.32,52.62
11:55:10:408,-23.61,6.26,-45.80,51.90
11:55:10:428,-23.55,5.89,-45.71,51.76
11:55:10:448,-23.18,6.67,-45.48,51.48
11:55:10:468,-23.47,6.73,-45.47,51.61
11:55:10:508,-23.31,6.20,-45.49,51.49
11:55:10:528,-23.72,5.98,-45.07,51.28
11:55:10:548,-23.70,6.50,-46.43,52.54
11:55:10:568,-23.38,6.65,-45.58,51.65
11:55:10:608,-23.45,5.99,-46.03,52.01
11:55:10:628,-23.47,6.82,-46.01,52.10
11:55:10:648,-23.74,5.97,-46.13,52.22
11:55:10:668,-23.89,6.23,-45.48,51.75
11:55:10:708,-24.12,5.93,-45.70,52.01
11:55:10:728,-23.72,6.06,-45.70,51.84
11:55:10:748,-22.97,6.97,-45.90,51.80
11:55:10:768,-24.09,6.11,-45.70,52.02
11:55:10:808,-24.14,5.56,-45.71,52.00
11:55:10:828,-23.88,6.67,-46.43,52.64
11:55:10:848,-23.46,6.92,-45.68,51.81
11:55:10:868,-23.83,5.87,-45.60,51.79
11:55:10:908,-23.75,5.60,-45.71,51.82
11:55:10:928,-23.46,5.98,-46.77,52.67
11:55:10:948,-23.40,6.38,-45.48,51.54
11:55:10:968,-23.68,6.70,-46.01,52.17
11:55:11:008,-23.90,6.32,-45.91,52.14
11:55:11:028,-24.16,5.47,-45.82,52.09
11:55:11:048,-23.33,6.28,-46.13,52.07
11:55:11:068,-24.00,6.12,-45.70,51.98
11:55:11:108,-23.91,6.14,-45.81,52.04
11:55:11:128,-24.13,5.73,-46.03,52.29
11:55:11:148,-23.78,6.51,-45.48,51.73
11:55:11:168,-24.03,5.93,-46.45,52.63
11:55:11:208,-23.50,6.62,-46.21,52.27
11:55:11:228,-23.34,5.93,-45.29,51.29
11:55:11:248,-23.23,6.30,-45.91,51.83
11:55:11:268,-24.02,6.20,-46.65,52.84
11:55:11:308,-23.66,5.78,-46.14,52.17
11:55:11:328,-23.44,6.17,-46.56,52.49
11:55:11:348,-23.89,6.32,-45.37,51.66
11:55:11:368,-23.53,5.82,-45.29,51.37
11:55:11:408,-24.22,5.75,-45.40,51.77
11:55:11:428,-23.09,6.84,-46.43,52.31
11:55:11:448,-23.29,6.65,-46.01,51.99
11:55:11:468,-23.31,6.30,-45.59,51.59
11:55:11:508,-23.57,5.61,-45.93,51.93
11:55:11:528,-23.77,6.51,-45.37,51.63
11:55:11:548,-23.48,5.71,-46.68,52.56
11:55:11:568,-23.57,5.36,-44.98,51.06
11:55:11:608,-23.42,6.19,-45.70,51.73
11:55:11:628,-24.00,6.12,-45.59,51.88
11:55:11:648,-23.25,7.11,-45.88,51.93
11:55:11:668,-24.03,5.58,-45.29,51.57
11:55:11:708,-23.81,6.06,-45.38,51.61
11:55:11:728,-24.02,5.77,-45.18,51.49
11:55:11:748,-23.75,5.87,-46.35,52.41
11:55:11:768,-23.56,5.71,-45.71,51.74
11:55:11:808,-23.99,6.31,-45.48,51.80
11:55:11:828,-23.52,6.26,-45.91,51.96
11:55:11:848,-23.18,6.84,-45.90,51.87
11:55:11:868,-24.23,5.90,-46.45,52.72
11:55:11:908,-23.44,6.00,-45.60,51.62
11:55:11:928,-23.53,5.90,-45.60,51.66
11:55:11:948,-23.81,6.05,-45.70,51.89
11:55:11:968,-24.22,5.82,-45.81,52.14
11:55:12:008,-23.31,6.20,-45.38,51.40
11:55:12:028,-23.79,6.50,-46.12,52.30
11:55:12:048,-23.68,6.53,-45.48,51.69
11:55:12:068,-23.99,6.22,-45.48,51.79
11:55:12:108,-24.16,5.47,-45.82,52.09
11:55:12:128,-23.78,5.58,-46.68,52.68
11:55:12:148,-23.61,6.17,-45.49,51.62
11:55:12:168,-23.63,5.98,-45.81,51.89
11:55:12:208,-23.39,5.45,-45.62,51.55
11:55:12:228,-23.56,6.55,-44.83,51.07
11:55:12:248,-23.44,5.92,-45.49,51.52
11:55:12:268,-23.74,5.88,-45.81,51.93
11:55:12:308,-23.63,5.81,-45.18,51.31
11:55:12:328,-24.13,5.83,-46.24,52.48
11:55:12:348,-23.00,6.77,-46.21,52.06
11:55:12:368,-24.09,6.21,-45.70,52.04
11:55:12:408,-23.52,6.17,-45.91,51.95
11:55:12:428,-23.64,5.89,-45.71,51.80
11:55:12:448,-23.07,7.12,-46.10,52.04
11:55:12:468,-24.01,6.04,-45.49,51.79
11:55:12:508,-22.88,7.15,-46.31,52.15
11:55:12:528,-23.61,6.43,-46.12,52.20
11:55:12:548,-23.40,6.55,-45.80,51.85
11:55:12:568,-24.20,6.10,-45.91,52.26
11:55:12:608,-23.31,6.21,-45.27,51.30
11:55:12:628,-24.12,5.93,-45.81,52.11
11:55:12:648,-23.30,6.65,-46.23,52.19
11:55:12:668,-23.53,5.90,-45.49,51.56
11:55:12:708,-23.39,6.55,-45.69,51.74
11:55:12:728,-23.39,5.62,-46.68,52.51
11:55:12:748,-22.94,6.40,-46.23,52.00
11:55:12:768,-23.73,6.05,-46.02,52.13
11:55:12:808,-24.20,5.93,-45.27,51.68
11:55:12:828,-24.08,6.30,-45.59,51.94
11:55:12:848,-23.12,6.31,-45.59,51.51
11:55:12:868,-24.06,6.49,-45.37,51.76
11:55:12:908,-24.01,6.12,-45.81,52.08
11:55:12:928,-23.58,6.36,-45.16,51.35
11:55:12:948,-23.61,6.51,-46.54,52.59
11:55:12:968,-23.69,6.51,-45.90,52.06
11:55:13:008,-24.14,5.65,-45.82,52.10
11:55:13:028,-23.94,5.94,-46.13,52.31
11:55:13:048,-23.58,6.62,-45.90,52.02
11:55:13:068,-23.81,6.05,-45.59,51.79
11:55:13:108,-23.08,6.86,-46.10,52.01
11:55:13:128,-23.90,6.14,-45.70,51.94
11:55:13:148,-23.48,6.80,-46.64,52.66
11:55:13:168,-23.53,5.99,-45.70,51.75
11:55:13:208,-23.00,6.60,-45.59,51.49
11:55:13:228,-22.86,6.23,-46.56,52.24
11:55:13:248,-22.80,6.71,-45.91,51.70
11:55:13:268,-24.02,5.93,-46.02,52.25
11:55:13:308,-23.63,6.15,-46.24,52.29
11:55:13:328,-23.80,6.33,-45.80,52.00
11:55:13:348,-23.70,6.42,-46.23,52.34
11:55:13:368,-23.84,5.87,-45.81,51.97
11:55:13:408,-24.12,5.93,-45.70,52.01
11:55:13:428,-23.64,5.89,-45.71,51.80
11:55:13:448,-23.30,6.47,-45.91,51.89
11:55:13:468,-23.94,5.77,-45.60,51.83
11:55:13:508,-24.17,5.11,-45.20,51.51
11:55:13:528,-23.67,5.61,-45.93,51.98
11:55:13:548,-23.48,6.47,-45.16,51.31
11:55:13:568,-23.84,5.69,-45.51,51.69
11:55:13:608,-23.39,6.73,-46.12,52.14
11:55:13:628,-23.92,5.95,-45.70,51.93
11:55:13:648,-22.75,6.33,-46.34,52.01
11:55:13:668,-24.00,6.21,-46.02,52.27
11:55:13:708,-23.34,6.01,-45.81,51.76
11:55:13:728,-23.97,6.49,-45.69,52.00
11:55:13:748,-23.89,6.50,-46.01,52.24
11:55:13:768,-23.77,5.51,-45.51,51.63
11:55:13:808,-23.55,5.72,-45.19,51.28
11:55:13:828,-24.22,6.00,-46.02,52.35
11:55:13:848,-23.63,5.81,-45.40,51.51
11:55:13:868,-23.40,6.55,-46.12,52.13
11:55:13:908,-23.31,6.28,-45.70,51.69
11:55:13:928,-23.58,6.54,-45.58,51.73
11:55:13:948,-23.07,5.86,-45.92,51.72
11:55:13:968,-23.19,6.93,-46.64,52.55
11:55:14:008,-23.81,6.14,-46.02,52.18
11:55:14:028,-23.61,6.34,-45.91,52.01
11:55:14:048,-23.62,6.16,-45.81,51.91
11:55:14:068,-23.31,6.30,-45.59,51.59
11:55:14:108,-23.33,5.94,-44.75,50.81
11:55:14:128,-23.52,6.34,-46.65,52.63
11:55:14:148,-23.40,6.37,-45.59,51.64
11:55:14:168,-23.85,5.60,-45.40,51.59
11:55:14:208,-23.61,6.26,-45.80,51.90
11:55:14:228,-23.38,6.82,-46.01,52.05
11:55:14:248,-23.40,6.47,-45.59,51.65
11:55:14:268,-23.35,6.00,-46.24,52.15
11:55:14:308,-23.92,5.86,-45.49,51.73
11:55:14:328,-23.63,5.98,-45.92,51.99
11:55:14:348,-23.24,6.10,-46.13,52.01
11:55:14:368,-23.53,6.08,-46.24,52.24
11:55:14:408,-24.06,5.31,-45.19,51.47
11:55:14:428,-23.46,5.64,-45.51,51.51
11:55:14:448,-23.90,6.22,-45.91,52.13
11:55:14:468,-23.63,5.98,-45.92,51.99
11:55:14:508,-23.17,6.94,-45.79,51.78
11:55:14:528,-23.64,5.88,-45.81,51.89
11:55:14:548,-23.44,5.90,-45.60,51.61
11:55:14:568,-23.14,6.12,-45.70,51.59
11:55:14:608,-23.50,6.80,-46.75,52.76
11:55:14:628,-23.44,5.83,-45.18,51.23
11:55:14:648,-23.48,6.45,-45.37,51.50
11:55:14:668,-23.73,5.80,-45.08,51.27
11:55:14:708,-24.28,6.19,-45.48,51.93
11:55:14:728,-23.38,6.65,-45.48,51.57
11:55:14:748,-23.61,6.17,-45.38,51.53
11:55:14:768,-23.84,5.69,-45.51,51.69
11:55:14:808,-23.94,5.77,-45.71,51.92
11:55:14:828,-23.07,7.04,-46.21,52.13
11:55:14:848,-22.91,6.60,-45.80,51.63
11:55:14:868,-23.63,5.81,-44.97,51.13
11:55:14:908,-23.97,6.58,-45.90,52.20
11:55:14:928,-23.61,6.43,-46.23,52.30
11:55:14:948,-23.02,6.58,-46.54,52.34
11:55:14:968,-23.61,6.26,-45.59,51.72
11:55:15:008,-24.45,5.43,-45.82,52.22
11:55:15:028,-23.64,5.97,-46.24,52.27
11:55:15:048,-23.19,6.84,-46.21,52.16
11:55:15:068,-24.24,5.47,-45.40,51.75
11:55:15:108,-23.95,5.58,-45.71,51.91
11:55:15:128,-23.75,5.77,-46.35,52.40
11:55:15:148,-23.50,6.44,-46.01,52.06
11:55:15:168,-23.75,5.51,-45.40,51.53
11:55:15:208,-23.11,6.59,-45.80,51.72
11:55:15:228,-23.96,5.49,-45.62,51.82
11:55:15:248,-23.19,6.83,-46.43,52.35
11:55:15:268,-23.69,6.43,-45.80,51.96
11:55:15:308,-23.31,6.38,-45.80,51.79
11:55:15:328,-23.33,6.37,-46.54,52.45
11:55:15:348,-23.51,6.44,-46.12,52.16
11:55:15:368,-23.44,5.92,-45.40,51.43
11:55:15:408,-23.75,5.60,-45.51,51.64
11:55:15:428,-22.88,7.15,-46.42,52.24
11:55:15:448,-23.59,6.53,-46.12,52.21
11:55:15:468,-23.33,6.28,-46.02,51.97
11:55:15:508,-23.90,6.14,-45.70,51.94
11:55:15:528,-23.62,6.08,-45.49,51.62
11:55:15:548,-23.58,6.44,-45.48,51.64
11:55:15:568,-24.29,6.10,-45.59,52.02
11:55:15:608,-24.05,6.59,-45.04,51.48
11:55:15:628,-23.80,6.23,-45.70,51.90
11:55:15:648,-23.64,6.89,-45.47,51.71
11:55:15:668,-23.97,6.40,-45.48,51.81
11:55:15:708,-23.70,6.16,-45.16,51.38
11:55:15:728,-24.02,5.94,-45.70,51.97
11:55:15:748,-23.59,6.70,-46.53,52.60
11:55:15:768,-23.57,5.62,-45.82,51.84
11:55:15:808,-23.81,5.97,-45.38,51.60
11:55:15:828,-23.73,6.05,-46.02,52.13
11:55:15:848,-23.73,6.15,-46.23,52.32
11:55:15:868,-23.61,6.17,-45.38,51.53
11:55:15:908,-23.40,6.55,-46.12,52.13
11:55:15:928,-23.19,6.49,-45.37,51.37
11:55:15:948,-23.34,7.47,-46.41,52.48
11:55:15:968,-23.73,5.88,-45.49,51.65
11:55:16:008,-23.86,5.50,-45.62,51.77
11:55:16:028,-23.46,6.91,-45.99,52.09
11:55:16:048,-23.55,5.81,-45.60,51.65
11:55:16:068,-23.69,6.34,-45.37,51.58
11:55:16:108,-23.91,6.31,-46.34,52.52
11:55:16:128,-23.74,5.87,-46.13,52.21
11:55:16:148,-23.58,6.71,-46.21,52.32
11:55:16:168,-23.74,5.87,-46.03,52.12
11:55:16:208,-23.45,5.82,-45.40,51.42
11:55:16:228,-23.14,5.94,-45.49,51.39
11:55:16:248,-23.39,6.64,-46.01,52.03
11:55:16:268,-23.57,6.64,-45.37,51.56
11:55:16:308,-23.83,6.04,-46.24,52.37
11:55:16:328,-23.53,5.99,-45.70,51.75
11:55:16:348,-23.23,7.22,-45.36,51.47
11:55:16:368,-23.92,5.86,-45.60,51.83
11:55:16:408,-23.70,6.08,-44.86,51.10
11:55:16:428,-23.96,5.49,-45.62,51.82
11:55:16:448,-23.48,6.54,-45.69,51.79
11:55:16:468,-23.75,5.60,-45.62,51.73
11:55:16:508,-23.28,6.83,-46.10,52.10
11:55:16:528,-24.05,5.58,-45.71,51.95
11:55:16:548,-23.09,6.76,-46.01,51.92
11:55:16:568,-23.96,5.58,-45.93,52.11
11:55:16:608,-23.69,6.34,-45.27,51.49
11:55:16:628,-23.70,6.16,-45.59,51.75
11:55:16:648,-23.41,6.37,-46.02,52.02
11:55:16:668,-23.77,6.60,-45.69,51.92
11:55:16:708,-23.92,5.69,-44.97,51.25
11:55:16:728,-23.07,7.04,-46.10,52.03
11:55:16:748,-23.38,6.92,-46.10,52.15
11:55:16:768,-23.74,5.61,-45.08,51.26
11:55:16:808,-23.81,5.97,-45.29,51.51
11:55:16:828,-23.79,6.50,-46.32,52.48
11:55:16:848,-23.42,6.19,-45.91,51.91
11:55:16:868,-23.74,5.70,-45.40,51.55
11:55:16:908,-23.77,5.69,-46.14,52.21
11:55:16:928,-24.30,5.73,-45.07,51.52
11:55:16:948,-23.29,6.65,-46.01,51.99
11:55:16:968,-23.64,5.88,-45.92,51.98
11:55:17:008,-23.69,6.34,-45.70,51.87
11:55:17:028,-24.05,5.66,-46.03,52.24
11:55:17:048,-23.48,6.81,-46.42,52.47
11:55:17:068,-23.94,5.77,-45.71,51.92
11:55:17:108,-23.55,5.89,-45.92,51.94
11:55:17:128,-23.55,5.89,-46.14,52.14
11:55:17:148,-23.28,6.93,-46.10,52.11
11:55:17:168,-23.70,6.33,-46.02,52.15
11:55:17:208,-23.57,6.98,-46.42,52.53
11:55:17:228,-23.66,6.71,-45.47,51.69
11:55:17:248,-23.46,5.81,-46.03,51.99
11:55:17:268,-23.78,6.43,-45.59,51.82
11:55:17:308,-23.50,6.37,-45.48,51.59
11:55:17:328,-23.74,5.78,-45.71,51.83
11:55:17:348,-23.74,5.78,-45.71,51.83
11:55:17:368,-24.11,6.11,-45.91,52.21
11:55:17:408,-24.05,5.66,-45.82,52.06
11:55:17:428,-23.73,5.98,-45.60,51.75
11:55:17:448,-23.68,6.70,-46.01,52.17
11:55:17:468,-23.85,5.69,-45.82,51.97
11:55:17:508,-23.81,6.05,-45.70,51.89
11:55:17:528,-23.01,6.76,-46.54,52.36
11:55:17:548,-23.51,6.53,-46.32,52.36
11:55:17:568,-24.00,5.87,-44.75,51.12
11:55:17:608,-23.80,6.23,-45.59,51.81
11:55:17:628,-23.81,5.97,-45.38,51.60
11:55:17:648,-23.69,6.43,-46.01,52.15
11:55:17:668,-23.95,5.84,-46.35,52.50
11:55:17:708,-24.16,6.58,-45.37,51.82
11:55:17:728,-24.09,5.86,-44.64,51.06
11:55:17:748,-22.83,6.51,-46.12,51.87
11:55:17:768,-23.92,5.95,-45.70,51.93
11:55:17:808,-23.77,6.61,-45.26,51.55
11:55:17:828,-23.89,6.40,-46.12,52.33
11:55:17:848,-23.30,6.31,-44.96,51.03
11:55:17:868,-23.66,6.81,-45.36,51.61
11:55:17:908,-22.69,7.08,-46.32,52.07
11:55:17:928,-23.28,6.58,-45.16,51.23
11:55:17:948,-23.39,6.64,-45.90,51.94
11:55:17:968,-23.00,6.77,-46.12,51.97
11:55:18:008,-23.51,6.36,-46.02,52.07
11:55:18:028,-23.75,6.97,-46.10,52.33
11:55:18:048,-22.92,6.59,-46.34,52.11
11:55:18:068,-24.14,5.73,-46.35,52.57
11:55:18:108,-23.79,6.16,-44.75,51.05
11:55:18:128,-23.57,6.81,-45.79,51.95
11:55:18:148,-23.88,6.42,-45.48,51.77
11:55:18:168,-23.72,6.06,-45.81,51.94
11:55:18:208,-23.62,5.82,-44.86,51.03
