# sensor:magnetometer
# Requested Sample Rate: 100 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:06:50:058,-23.39,5.28,-45.20,51.17
12:06:50:068,-24.28,4.92,-44.88,51.27
12:06:50:078,-23.99,4.95,-44.99,51.23
12:06:50:088,-23.99,5.03,-45.52,51.70
12:06:50:098,-23.31,5.01,-45.20,51.11
12:06:50:108,-22.85,4.88,-45.42,51.08
12:06:50:118,-23.59,5.00,-44.68,50.77
12:06:50:128,-23.56,5.45,-44.98,51.07
12:06:50:138,-22.90,5.42,-45.41,51.14
12:06:50:148,-23.20,5.12,-44.99,50.88
12:06:50:158,-23.38,5.38,-44.98,50.98
12:06:50:168,-23.39,5.37,-45.41,51.36
12:06:50:178,-23.30,5.03,-44.68,50.64
12:06:50:188,-24.07,5.12,-44.98,51.27
12:06:50:198,-23.79,5.23,-45.62,51.71
12:06:50:208,-22.79,5.44,-44.77,50.53
12:06:50:218,-23.70,5.05,-45.84,51.85
12:06:50:228,-23.44,5.56,-44.33,50.46
12:06:50:238,-23.55,5.64,-45.19,51.27
12:06:50:248,-23.20,4.95,-44.25,50.21
12:06:50:258,-23.46,5.72,-45.60,51.60
12:06:50:268,-23.20,5.21,-45.41,51.26
12:06:50:278,-23.88,4.97,-44.68,50.90
12:06:50:288,-23.70,4.97,-45.52,51.56
12:06:50:298,-23.20,5.21,-45.41,51.26
12:06:50:308,-23.61,4.99,-45.20,51.24
12:06:50:318,-23.47,5.37,-45.09,51.12
12:06:50:328,-23.72,4.79,-45.10,51.18
12:06:50:338,-23.97,5.22,-45.52,51.71
12:06:50:348,-23.78,5.15,-45.20,51.33
12:06:50:358,-23.05,5.70,-44.55,50.48
12:06:50:368,-23.86,5.33,-44.98,51.20
12:06:50:378,-23.89,4.78,-44.57,50.79
12:06:50:388,-23.38,5.29,-44.66,50.69
12:06:50:398,-23.41,5.00,-45.42,51.34
12:06:50:408,-23.36,5.48,-44.87,50.89
12:06:50:418,-23.36,5.56,-44.98,50.99
12:06:50:428,-23.38,5.47,-45.41,51.36
12:06:50:438,-23.72,4.71,-44.90,50.99
12:06:50:448,-23.40,5.10,-44.88,50.87
12:06:50:458,-23.38,5.55,-45.73,51.65
12:06:50:468,-23.97,5.14,-44.98,51.23
12:06:50:478,-23.51,4.82,-44.90,50.91
12:06:50:488,-24.06,5.14,-44.66,50.99
12:06:50:498,-23.41,4.83,-44.58,50.58
12:06:50:508,-23.20,5.21,-45.20,51.08
12:06:50:518,-23.41,4.92,-45.21,51.15
12:06:50:528,-22.80,5.26,-44.68,50.43
12:06:50:538,-23.67,5.27,-44.55,50.73
12:06:50:548,-23.73,4.70,-45.53,51.56
12:06:50:558,-23.85,5.43,-44.76,51.01
12:06:50:568,-23.28,5.38,-45.20,51.13
12:06:50:578,-24.28,4.83,-44.77,51.16
12:06:50:588,-24.12,4.48,-44.90,51.16
12:06:50:598,-23.67,4.42,-45.75,51.70
12:06:50:608,-23.41,5.09,-45.52,51.44
12:06:50:618,-23.00,5.32,-45.20,50.99
12:06:50:628,-23.86,5.25,-44.77,51.01
12:06:50:638,-24.05,5.32,-44.76,51.09
12:06:50:648,-23.61,4.90,-44.88,50.95
12:06:50:658,-23.31,5.01,-45.20,51.11
12:06:50:668,-23.70,4.88,-45.10,51.19
12:06:50:678,-23.79,4.98,-44.77,50.95
12:06:50:688,-24.38,4.90,-45.31,51.68
12:06:50:698,-23.20,5.12,-45.10,50.98
12:06:50:708,-24.28,5.00,-45.20,51.55
12:06:50:718,-23.47,5.28,-44.66,50.73
12:06:50:728,-23.64,5.45,-44.55,50.73
12:06:50:738,-23.89,4.87,-44.79,50.99
12:06:50:748,-23.90,4.78,-44.79,50.99
12:06:50:758,-22.85,5.89,-45.08,50.88
12:06:50:768,-23.78,5.16,-44.88,51.05
12:06:50:778,-23.80,4.97,-45.20,51.33
12:06:50:788,-23.70,4.88,-45.10,51.19
12:06:50:798,-23.47,5.11,-44.36,50.45
12:06:50:808,-23.69,5.25,-45.62,51.67
12:06:50:818,-23.48,5.37,-45.30,51.31
12:06:50:828,-23.23,6.11,-45.60,51.54
12:06:50:838,-23.77,5.33,-45.09,51.25
12:06:50:848,-24.09,4.84,-45.20,51.45
12:06:50:858,-23.50,5.09,-45.09,51.10
12:06:50:868,-22.81,5.33,-45.63,51.29
12:06:50:878,-23.68,5.08,-44.88,51.00
12:06:50:888,-24.02,4.49,-44.79,51.02
12:06:50:898,-24.08,4.94,-45.20,51.45
12:06:50:908,-23.18,5.40,-44.77,50.71
12:06:50:918,-24.07,5.21,-45.20,51.47
12:06:50:928,-23.42,4.82,-45.10,51.05
12:06:50:938,-23.74,5.70,-45.29,51.45
12:06:50:948,-23.63,4.53,-45.01,51.03
12:06:50:958,-22.94,4.88,-45.01,50.75
12:06:50:968,-23.77,5.08,-44.35,50.57
12:06:50:978,-23.69,4.89,-44.68,50.81
12:06:50:988,-24.00,4.86,-44.99,51.22
12:06:50:998,-23.39,5.45,-45.62,51.55
12:06:51:008,-23.67,5.26,-44.98,51.10
12:06:51:018,-23.33,5.84,-44.76,50.81
12:06:51:028,-23.68,5.26,-45.20,51.30
12:06:51:038,-23.69,4.98,-44.88,51.00
12:06:51:048,-24.19,4.83,-45.10,51.41
12:06:51:058,-23.44,5.90,-45.60,51.61
12:06:51:068,-23.72,5.81,-44.65,50.89
12:06:51:078,-23.48,5.27,-45.09,51.11
12:06:51:088,-24.38,4.92,-44.88,51.31
12:06:51:098,-23.59,5.08,-45.20,51.24
12:06:51:108,-23.16,5.59,-44.76,50.71
12:06:51:118,-23.72,4.79,-45.31,51.37
12:06:51:128,-22.79,5.70,-45.82,51.49
12:06:51:138,-24.17,5.03,-44.77,51.13
12:06:51:148,-23.62,4.89,-45.31,51.33
12:06:51:158,-23.19,5.05,-44.36,50.31
12:06:51:168,-22.90,5.34,-44.88,50.67
12:06:51:178,-23.68,5.17,-44.88,51.01
12:06:51:188,-23.79,4.88,-44.79,50.95
12:06:51:198,-23.97,5.12,-45.30,51.51
12:06:51:208,-23.20,5.21,-45.09,50.98
12:06:51:218,-23.51,4.90,-44.99,51.00
12:06:51:228,-23.20,5.38,-45.73,51.56
12:06:51:238,-23.42,4.92,-45.31,51.24
12:06:51:248,-23.97,5.22,-45.41,51.61
12:06:51:258,-23.46,5.47,-44.87,50.93
12:06:51:268,-23.45,5.73,-45.40,51.42
12:06:51:278,-23.47,5.20,-44.66,50.72
12:06:51:288,-23.95,4.14,-44.80,50.97
12:06:51:298,-23.70,4.97,-45.52,51.56
12:06:51:308,-23.78,5.23,-45.41,51.52
12:06:51:318,-23.06,5.77,-45.40,51.24
12:06:51:328,-23.68,5.33,-45.62,51.67
12:06:51:338,-23.62,4.81,-45.10,51.14
12:06:51:348,-23.31,4.84,-44.79,50.72
12:06:51:358,-23.50,5.36,-45.93,51.87
12:06:51:368,-23.99,4.87,-44.68,50.94
12:06:51:378,-24.27,5.01,-44.66,51.08
12:06:51:388,-23.72,4.79,-45.10,51.18
12:06:51:398,-23.86,5.23,-44.98,51.19
12:06:51:408,-22.84,6.08,-44.97,50.80
12:06:51:418,-23.06,5.87,-45.29,51.16
12:06:51:428,-23.31,4.93,-44.90,50.83
12:06:51:438,-23.40,5.10,-44.99,50.97
12:06:51:448,-23.70,4.98,-45.31,51.38
12:06:51:458,-23.61,5.16,-45.73,51.72
12:06:51:468,-23.70,4.97,-45.42,51.47
12:06:51:478,-23.48,5.36,-45.73,51.68
12:06:51:488,-24.06,5.12,-44.77,51.09
12:06:51:498,-23.61,4.99,-45.10,51.15
12:06:51:508,-23.19,5.31,-45.20,51.08
12:06:51:518,-24.09,4.76,-44.99,51.26
12:06:51:528,-23.18,5.40,-44.77,50.71
12:06:51:538,-23.72,4.70,-45.10,51.17
12:06:51:548,-23.80,4.95,-45.52,51.60
12:06:51:558,-24.07,4.94,-44.68,50.99
12:06:51:568,-23.36,5.48,-44.76,50.79
12:06:51:578,-23.96,5.15,-44.57,50.86
12:06:51:588,-23.38,5.29,-44.88,50.88
12:06:51:598,-23.30,5.11,-45.31,51.21
12:06:51:608,-23.66,5.44,-44.98,51.11
12:06:51:618,-23.67,5.26,-44.77,50.92
12:06:51:628,-23.07,5.69,-45.30,51.15
12:06:51:638,-23.27,5.58,-45.08,51.03
12:06:51:648,-23.39,5.20,-44.66,50.68
12:06:51:658,-23.00,5.49,-45.93,51.66
12:06:51:668,-24.00,4.94,-45.52,51.69
12:06:51:678,-23.64,5.45,-44.44,50.64
12:06:51:688,-23.70,4.88,-45.31,51.37
12:06:51:698,-23.18,5.49,-45.19,51.08
12:06:51:708,-23.69,5.06,-45.31,51.38
12:06:51:718,-22.86,5.72,-44.55,50.40
12:06:51:728,-23.29,5.29,-45.41,51.31
12:06:51:738,-23.17,5.23,-44.03,50.03
12:06:51:748,-24.06,5.29,-45.41,51.66
12:06:51:758,-23.19,5.31,-45.09,50.98
12:06:51:768,-23.14,5.87,-44.76,50.73
12:06:51:778,-23.59,5.00,-44.68,50.77
12:06:51:788,-23.63,4.71,-45.42,51.42
12:06:51:798,-23.74,4.43,-45.01,51.08
12:06:51:808,-22.96,5.80,-44.97,50.82
12:06:51:818,-23.88,5.05,-44.77,50.99
12:06:51:828,-23.09,5.31,-45.31,51.13
12:06:51:838,-23.16,5.69,-44.87,50.81
12:06:51:848,-24.12,4.56,-45.42,51.63
12:06:51:858,-23.91,4.67,-45.21,51.36
12:06:51:868,-23.16,5.94,-45.60,51.49
12:06:51:878,-24.30,4.64,-45.31,51.63
12:06:51:888,-24.00,4.67,-44.79,51.02
12:06:51:898,-23.94,4.40,-45.01,51.17
12:06:51:908,-23.28,5.56,-45.41,51.33
12:06:51:918,-24.06,5.31,-45.30,51.56
12:06:51:928,-23.55,5.55,-44.87,50.98
12:06:51:938,-24.01,4.76,-45.42,51.60
12:06:51:948,-23.80,4.97,-45.20,51.33
12:06:51:958,-23.89,4.97,-44.88,51.09
12:06:51:968,-23.27,5.58,-44.87,50.85
12:06:51:978,-23.66,4.26,-44.70,50.75
12:06:51:988,-23.35,4.48,-44.69,50.62
12:06:51:998,-23.05,4.86,-45.42,51.16
12:06:52:008,-22.80,5.44,-45.09,50.82
12:06:52:018,-23.69,5.06,-45.20,51.28
12:06:52:028,-23.19,5.48,-45.93,51.75
12:06:52:038,-23.38,5.29,-44.66,50.69
12:06:52:048,-24.03,4.49,-45.21,51.40
12:06:52:058,-23.46,5.47,-45.09,51.12
12:06:52:068,-24.06,5.39,-45.40,51.66
12:06:52:078,-23.97,5.05,-44.57,50.86
12:06:52:088,-23.51,6.00,-44.86,51.00
12:06:52:098,-23.14,5.87,-44.86,50.82
12:06:52:108,-23.61,4.99,-45.31,51.33
12:06:52:118,-23.45,5.65,-45.19,51.22
12:06:52:128,-22.50,5.73,-45.51,51.09
12:06:52:138,-23.80,4.97,-45.42,51.52
12:06:52:148,-23.81,4.87,-45.42,51.52
12:06:52:158,-23.45,5.56,-44.76,50.84
12:06:52:168,-23.25,5.84,-45.40,51.34
12:06:52:178,-23.88,5.05,-44.77,50.99
12:06:52:188,-23.99,5.04,-45.41,51.60
12:06:52:198,-23.88,5.05,-44.77,50.99
12:06:52:208,-22.81,5.51,-46.04,51.68
12:06:52:218,-24.09,4.84,-45.10,51.36
12:06:52:228,-24.16,5.20,-45.19,51.50
12:06:52:238,-23.29,5.38,-45.30,51.22
12:06:52:248,-23.97,5.14,-45.09,51.33
12:06:52:258,-23.41,4.92,-45.21,51.15
12:06:52:268,-23.57,5.44,-45.51,51.54
12:06:52:278,-23.30,5.03,-44.88,50.82
12:06:52:288,-23.47,5.45,-45.19,51.21
12:06:52:298,-23.56,5.45,-44.66,50.79
12:06:52:308,-23.80,6.06,-44.96,51.23
12:06:52:318,-23.56,5.72,-45.60,51.65
12:06:52:328,-23.58,5.27,-45.09,51.16
12:06:52:338,-23.77,5.17,-44.35,50.58
12:06:52:348,-24.29,4.82,-45.20,51.54
12:06:52:358,-22.67,5.99,-45.71,51.38
12:06:52:368,-23.99,5.04,-45.41,51.60
12:06:52:378,-23.95,5.40,-45.19,51.43
12:06:52:388,-23.68,5.16,-44.98,51.10
12:06:52:398,-23.48,5.27,-45.20,51.21
12:06:52:408,-23.48,5.36,-45.52,51.50
12:06:52:418,-23.58,5.00,-44.46,50.57
12:06:52:428,-23.45,5.38,-44.24,50.36
12:06:52:438,-23.83,4.68,-45.32,51.42
12:06:52:448,-23.62,4.98,-45.63,51.62
12:06:52:458,-23.47,5.62,-45.82,51.79
12:06:52:468,-23.72,4.61,-44.79,50.89
12:06:52:478,-23.57,5.18,-44.46,50.59
12:06:52:488,-24.07,5.21,-45.20,51.47
12:06:52:498,-23.72,4.97,-45.85,51.86
12:06:52:508,-23.35,5.66,-45.08,51.08
12:06:52:518,-23.79,4.89,-44.57,50.76
12:06:52:528,-23.62,4.98,-45.63,51.62
12:06:52:538,-23.81,5.88,-44.97,51.22
12:06:52:548,-23.11,5.22,-45.31,51.13
12:06:52:558,-23.31,5.18,-45.74,51.60
12:06:52:568,-23.25,5.76,-45.08,51.05
12:06:52:578,-24.06,5.12,-44.77,51.09
12:06:52:588,-23.88,5.15,-45.09,51.28
12:06:52:598,-23.27,5.65,-45.62,51.52
12:06:52:608,-23.77,5.34,-44.98,51.15
12:06:52:618,-23.63,4.79,-45.53,51.52
12:06:52:628,-23.66,5.53,-45.19,51.30
12:06:52:638,-23.40,5.10,-45.20,51.15
12:06:52:648,-23.47,5.28,-44.55,50.64
12:06:52:658,-23.41,4.92,-45.21,51.15
12:06:52:668,-22.97,5.51,-44.66,50.53
12:06:52:678,-23.59,4.82,-44.25,50.38
12:06:52:688,-23.74,5.44,-44.66,50.87
12:06:52:698,-22.94,6.06,-45.18,51.03
12:06:52:708,-24.00,4.86,-45.31,51.50
12:06:52:718,-23.40,5.10,-44.88,50.87
12:06:52:728,-23.57,5.45,-45.19,51.26
12:06:52:738,-23.48,5.27,-45.30,51.30
12:06:52:748,-23.96,5.32,-45.09,51.34
12:06:52:758,-23.58,5.09,-44.88,50.96
12:06:52:768,-23.46,5.47,-44.87,50.93
12:06:52:778,-23.90,4.95,-45.20,51.37
12:06:52:788,-23.57,5.27,-44.88,50.97
12:06:52:798,-23.40,5.28,-45.52,51.45
12:06:52:808,-23.80,4.97,-45.20,51.33
12:06:52:818,-23.64,4.53,-45.21,51.22
12:06:52:828,-23.11,5.14,-44.99,50.84
12:06:52:838,-23.67,5.44,-45.19,51.30
12:06:52:848,-23.50,5.00,-44.68,50.73
12:06:52:858,-23.02,5.14,-45.31,51.08
12:06:52:868,-22.91,5.25,-45.20,50.95
12:06:52:878,-23.50,5.09,-45.31,51.29
12:06:52:888,-23.53,4.72,-45.32,51.29
12:06:52:898,-23.38,5.64,-45.71,51.65
12:06:52:908,-23.01,4.97,-44.58,50.41
12:06:52:918,-23.51,4.90,-45.10,51.10
12:06:52:928,-23.70,4.81,-44.68,50.80
12:06:52:938,-23.45,5.73,-45.29,51.32
12:06:52:948,-23.89,4.78,-44.47,50.70
12:06:52:958,-23.74,5.53,-44.87,51.07
12:06:52:968,-23.22,5.03,-45.31,51.16
12:06:52:978,-23.70,4.71,-44.47,50.61
12:06:52:988,-24.05,5.22,-44.46,50.81
12:06:52:998,-23.78,5.16,-44.98,51.14
12:06:53:008,-23.46,5.47,-44.98,51.03
12:06:53:018,-23.39,5.28,-45.09,51.07
12:06:53:028,-23.27,5.58,-45.08,51.03
12:06:53:038,-23.72,4.88,-45.42,51.47
12:06:53:048,-24.14,5.14,-44.03,50.48
12:06:53:058,-23.47,5.37,-44.98,51.02
12:06:53:068,-23.06,5.43,-44.14,50.09
12:06:53:078,-23.69,4.98,-45.10,51.19
12:06:53:088,-23.47,5.20,-44.25,50.36
12:06:53:098,-22.88,5.61,-44.98,50.77
12:06:53:108,-24.38,4.90,-44.99,51.41
12:06:53:118,-23.69,4.98,-45.10,51.19
12:06:53:128,-22.89,5.60,-45.51,51.24
12:06:53:138,-23.51,4.82,-44.79,50.81
12:06:53:148,-23.42,4.90,-45.63,51.52
12:06:53:158,-23.52,4.73,-44.79,50.81
12:06:53:168,-23.34,4.83,-45.53,51.39
12:06:53:178,-23.91,4.86,-45.42,51.56
12:06:53:188,-23.78,5.06,-44.88,51.04
12:06:53:198,-22.78,5.80,-45.62,51.31
12:06:53:208,-23.70,4.79,-44.90,51.00
12:06:53:218,-23.86,5.40,-45.51,51.67
12:06:53:228,-23.67,5.43,-45.41,51.49
12:06:53:238,-23.95,5.23,-44.55,50.85
12:06:53:248,-23.80,4.97,-45.31,51.42
12:06:53:258,-23.53,4.71,-45.42,51.37
12:06:53:268,-23.74,4.51,-45.12,51.18
12:06:53:278,-23.74,4.43,-44.80,50.89
12:06:53:288,-23.22,4.94,-44.79,50.69
12:06:53:298,-23.69,5.16,-45.31,51.39
12:06:53:308,-23.19,5.31,-45.09,50.98
12:06:53:318,-24.27,4.93,-44.77,51.16
12:06:53:328,-23.59,5.08,-45.09,51.14
12:06:53:338,-23.16,5.86,-45.40,51.30
12:06:53:348,-23.70,4.89,-44.88,50.99
12:06:53:358,-23.56,5.45,-44.76,50.88
12:06:53:368,-23.88,5.05,-44.77,50.99
12:06:53:378,-24.11,4.57,-44.68,50.97
12:06:53:388,-23.24,4.57,-44.80,50.68
12:06:53:398,-23.77,5.25,-44.77,50.96
12:06:53:408,-23.80,4.70,-44.68,50.84
12:06:53:418,-24.22,4.55,-45.53,51.77
12:06:53:428,-23.33,4.92,-45.63,51.48
12:06:53:438,-23.31,5.01,-45.31,51.20
12:06:53:448,-23.41,5.00,-45.20,51.15
12:06:53:458,-23.96,5.14,-44.66,50.94
12:06:53:468,-23.94,4.40,-45.12,51.26
12:06:53:478,-23.94,4.23,-44.59,50.79
12:06:53:488,-23.62,4.98,-45.85,51.81
12:06:53:498,-23.24,5.86,-44.97,50.96
12:06:53:508,-23.63,4.62,-45.01,51.04
12:06:53:518,-23.44,4.65,-44.90,50.86
12:06:53:528,-23.79,5.06,-45.09,51.23
12:06:53:538,-23.77,5.16,-44.57,50.77
12:06:53:548,-23.09,5.15,-44.46,50.36
12:06:53:558,-22.92,6.08,-44.65,50.56
12:06:53:568,-23.58,5.09,-44.57,50.68
12:06:53:578,-23.79,4.97,-44.99,51.14
12:06:53:588,-23.66,5.27,-44.14,50.36
12:06:53:598,-22.97,5.69,-45.51,51.29
12:06:53:608,-23.85,5.42,-44.98,51.20
12:06:53:618,-23.19,5.31,-45.31,51.18
12:06:53:628,-23.85,5.42,-45.08,51.29
12:06:53:638,-23.74,5.54,-44.55,50.79
12:06:53:648,-23.72,4.79,-45.21,51.28
12:06:53:658,-23.36,5.56,-45.30,51.27
12:06:53:668,-23.41,4.92,-45.21,51.15
12:06:53:678,-23.80,4.61,-44.36,50.55
12:06:53:688,-23.95,5.32,-44.76,51.04
12:06:53:698,-23.81,4.70,-44.79,50.94
12:06:53:708,-23.89,4.88,-44.46,50.70
12:06:53:718,-24.18,5.10,-45.73,51.98
12:06:53:728,-23.29,5.21,-45.09,51.02
12:06:53:738,-23.73,4.53,-44.69,50.80
12:06:53:748,-23.83,5.53,-44.33,50.63
12:06:53:758,-23.33,6.11,-45.38,51.39
12:06:53:768,-23.48,5.36,-45.41,51.40
12:06:53:778,-24.23,5.29,-44.44,50.90
12:06:53:788,-23.22,5.03,-45.31,51.16
12:06:53:798,-23.09,5.49,-45.62,51.42
12:06:53:808,-23.39,5.20,-44.77,50.78
12:06:53:818,-24.17,5.03,-44.98,51.31
12:06:53:828,-23.70,4.88,-45.31,51.37
12:06:53:838,-23.61,5.08,-45.42,51.44
12:06:53:848,-23.50,5.17,-45.31,51.30
12:06:53:858,-23.47,5.54,-45.62,51.60
12:06:53:868,-24.18,4.84,-44.88,51.21
12:06:53:878,-23.81,4.78,-45.21,51.32
12:06:53:888,-23.63,4.71,-45.21,51.23
12:06:53:898,-23.61,6.00,-44.64,50.85
12:06:53:908,-23.67,5.26,-44.98,51.10
12:06:53:918,-23.69,5.08,-45.09,51.19
12:06:53:928,-23.58,5.17,-44.98,51.05
12:06:53:938,-23.42,5.00,-45.63,51.53
12:06:53:948,-24.17,5.11,-45.20,51.51
12:06:53:958,-23.24,5.94,-45.29,51.25
12:06:53:968,-23.70,4.88,-45.10,51.19
12:06:53:978,-23.57,5.18,-44.46,50.59
12:06:53:988,-23.45,4.55,-45.23,51.15
12:06:53:998,-23.44,4.82,-45.42,51.34
12:06:54:008,-22.86,5.62,-44.55,50.39
12:06:54:018,-23.80,4.87,-45.20,51.32
12:06:54:028,-23.89,4.97,-44.88,51.09
12:06:54:038,-23.45,5.65,-44.76,50.85
12:06:54:048,-23.51,4.90,-45.10,51.10
12:06:54:058,-23.19,5.31,-44.98,50.89
12:06:54:068,-23.27,5.39,-44.66,50.65
12:06:54:078,-23.99,4.95,-45.09,51.31
12:06:54:088,-23.41,5.00,-45.20,51.15
12:06:54:098,-23.16,5.86,-45.51,51.39
12:06:54:108,-23.52,4.82,-44.99,51.00
12:06:54:118,-23.58,5.10,-44.46,50.58
12:06:54:128,-23.56,5.37,-44.66,50.78
12:06:54:138,-23.06,5.60,-44.76,50.66
12:06:54:148,-23.69,5.15,-45.63,51.67
12:06:54:158,-22.94,6.15,-45.38,51.22
12:06:54:168,-23.81,4.78,-45.42,51.51
12:06:54:178,-23.64,4.27,-44.37,50.46
12:06:54:188,-23.79,5.15,-45.41,51.52
12:06:54:198,-23.57,5.44,-45.41,51.45
12:06:54:208,-23.28,5.48,-45.09,51.04
12:06:54:218,-23.57,5.27,-44.77,50.87
12:06:54:228,-23.47,5.20,-44.66,50.72
12:06:54:238,-23.29,5.21,-44.77,50.74
12:06:54:248,-23.80,4.78,-44.90,51.04
12:06:54:258,-23.08,5.49,-45.41,51.23
12:06:54:268,-23.29,5.21,-44.99,50.93
12:06:54:278,-23.62,4.72,-44.68,50.76
12:06:54:288,-23.92,5.51,-44.55,50.87
12:06:54:298,-23.70,4.79,-44.90,51.00
12:06:54:308,-22.94,4.88,-45.01,50.75
12:06:54:318,-23.92,4.59,-45.01,51.18
12:06:54:328,-23.30,5.03,-44.99,50.92
12:06:54:338,-23.58,5.26,-45.41,51.44
12:06:54:348,-23.70,4.97,-45.52,51.56
12:06:54:358,-23.13,6.04,-45.18,51.11
12:06:54:368,-23.19,5.31,-45.09,50.98
12:06:54:378,-23.86,5.06,-44.35,50.61
12:06:54:388,-23.69,5.06,-45.41,51.47
12:06:54:398,-23.69,5.16,-45.31,51.39
12:06:54:408,-23.94,5.25,-43.92,50.29
12:06:54:418,-24.34,5.20,-44.55,51.03
12:06:54:428,-23.35,5.49,-44.35,50.42
12:06:54:438,-23.22,5.03,-45.20,51.06
12:06:54:448,-23.79,5.05,-45.41,51.51
12:06:54:458,-23.17,5.76,-45.71,51.57
12:06:54:468,-23.59,5.08,-45.09,51.14
12:06:54:478,-23.78,5.08,-44.57,50.77
12:06:54:488,-23.42,4.73,-45.10,51.04
12:06:54:498,-23.59,4.99,-44.99,51.05
12:06:54:508,-23.56,5.71,-46.03,52.02
12:06:54:518,-23.99,4.77,-44.57,50.84
12:06:54:528,-23.91,4.68,-44.79,50.99
12:06:54:538,-23.56,5.45,-44.87,50.97
12:06:54:548,-23.55,4.44,-45.01,50.99
12:06:54:558,-22.77,5.89,-45.51,51.22
12:06:54:568,-23.62,4.72,-44.68,50.76
12:06:54:578,-23.38,5.38,-44.87,50.88
12:06:54:588,-23.97,5.12,-45.30,51.51
12:06:54:598,-24.05,4.38,-45.75,51.87
12:06:54:608,-23.47,5.62,-45.82,51.79
12:06:54:618,-23.38,5.21,-44.57,50.59
12:06:54:628,-23.61,4.72,-44.36,50.47
12:06:54:638,-22.85,5.98,-45.08,50.89
12:06:54:648,-23.89,5.05,-45.31,51.47
12:06:54:658,-23.36,5.56,-45.30,51.27
12:06:54:668,-23.14,4.67,-44.80,50.64
12:06:54:678,-23.41,4.93,-44.79,50.78
12:06:54:688,-23.51,4.73,-44.58,50.62
12:06:54:698,-23.90,4.70,-44.36,50.61
12:06:54:708,-23.09,5.22,-44.99,50.84
12:06:54:718,-24.29,4.65,-44.68,51.06
12:06:54:728,-23.45,5.73,-45.29,51.32
12:06:54:738,-23.86,5.40,-45.62,51.76
12:06:54:748,-23.30,5.03,-44.88,50.82
12:06:54:758,-23.27,5.58,-45.19,51.13
12:06:54:768,-23.30,4.94,-44.68,50.63
12:06:54:778,-23.79,5.06,-45.20,51.33
12:06:54:788,-23.20,5.21,-45.31,51.17
12:06:54:798,-23.25,5.76,-44.97,50.95
12:06:54:808,-23.50,5.00,-44.99,51.01
12:06:54:818,-23.50,5.09,-45.31,51.29
12:06:54:828,-24.09,4.67,-44.79,51.07
12:06:54:838,-22.90,5.43,-45.30,51.05
12:06:54:848,-23.81,4.70,-45.01,51.13
12:06:54:858,-22.77,5.81,-45.30,51.03
12:06:54:868,-23.68,4.90,-44.25,50.43
12:06:54:878,-23.58,4.92,-44.14,50.29
12:06:54:888,-23.68,5.26,-45.20,51.30
12:06:54:898,-23.29,5.21,-45.09,51.02
12:06:54:908,-23.70,5.06,-45.63,51.67
12:06:54:918,-23.14,4.76,-45.10,50.92
12:06:54:928,-23.85,5.34,-44.55,50.82
12:06:54:938,-22.78,5.80,-45.71,51.40
12:06:54:948,-23.97,4.97,-44.46,50.75
12:06:54:958,-22.69,5.71,-45.73,51.36
12:06:54:968,-23.16,5.50,-44.35,50.33
12:06:54:978,-23.44,4.64,-45.01,50.95
12:06:54:988,-23.52,4.81,-45.32,51.29
12:06:54:998,-23.28,5.31,-44.77,50.74
12:06:55:008,-23.48,5.44,-45.73,51.69
12:06:55:018,-23.70,4.79,-44.79,50.90
12:06:55:028,-23.79,4.97,-45.10,51.23
12:06:55:038,-23.22,5.11,-45.31,51.17
12:06:55:048,-23.19,5.12,-44.77,50.68
12:06:55:058,-23.29,5.38,-45.30,51.22
12:06:55:068,-23.46,5.64,-45.62,51.60
12:06:55:078,-23.52,4.82,-45.10,51.10
12:06:55:088,-23.84,4.50,-45.21,51.31
12:06:55:098,-23.25,5.67,-44.87,50.86
12:06:55:108,-24.07,5.11,-45.30,51.55
12:06:55:118,-23.85,5.34,-44.44,50.72
12:06:55:128,-23.28,5.29,-44.88,50.84
12:06:55:138,-23.89,5.14,-45.52,51.66
12:06:55:148,-24.07,5.03,-44.99,51.27
12:06:55:158,-23.27,5.48,-44.98,50.94
12:06:55:168,-23.67,5.26,-44.66,50.82
12:06:55:178,-23.50,5.17,-45.31,51.30
12:06:55:188,-23.57,5.27,-44.77,50.87
12:06:55:198,-23.47,5.45,-45.30,51.31
12:06:55:208,-23.19,5.22,-44.77,50.69
12:06:55:218,-24.03,5.50,-44.76,51.10
12:06:55:228,-23.41,5.00,-45.53,51.44
12:06:55:238,-23.64,5.62,-45.19,51.31
12:06:55:248,-23.70,4.88,-45.21,51.28
12:06:55:258,-23.45,5.56,-44.76,50.84
12:06:55:268,-23.35,5.66,-45.08,51.08
12:06:55:278,-23.28,5.39,-45.09,51.03
12:06:55:288,-22.79,5.44,-44.88,50.63
12:06:55:298,-22.89,5.26,-44.46,50.28
12:06:55:308,-23.38,5.38,-45.20,51.17
12:06:55:318,-23.86,5.32,-45.41,51.57
12:06:55:328,-23.06,5.87,-45.29,51.16
12:06:55:338,-23.86,5.33,-44.98,51.20
12:06:55:348,-23.68,4.99,-44.46,50.62
12:06:55:358,-23.42,4.82,-45.32,51.25
12:06:55:368,-23.38,5.55,-45.41,51.37
12:06:55:378,-23.39,5.11,-44.36,50.41
12:06:55:388,-23.73,4.53,-44.69,50.80
